fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_,renta_me_1,pob_sec_to,per_hog_me,area_troci,porcentaje,hog_sec,%una_mujer,%un_hombre,%una_muj_1,%un_homb_1,%una_muje_,%un_hombr_,%dos_adult,%dos_adul_,%dos_adu_1,%dos_adu_2,%dos_adu_3,%dos_adu_4,%dos_adu_5,%dos_adu_6,%tres_adul,%dos_adu_7,%dos_adu_8,%dos_adu_9,%cuatro_ad,%cinco_o_m,%hogar_15_,%hogar_con,%troc_sec,hog_troc,pob_troc,%pob_15,%pob_65,%pob_ext
191,"02082",439.736263839999992,43.611111110000003,28059.593000000000757,"17871","37373","1186",2.077057793000000,28059.593,0.036,"603",0.144,0.197,0.101,0.033,0.015,0.002,0.174,0.076,0.032,0.017,0.000,0.036,4.000,0.003,0.060,0.018,0.005,0.003,0.035,0.038,0.000,0.003,1.000,"603","1186",0.085,0.168,0.242
191,"02082",439.736263839999992,43.611111110000003,28059.593000000000757,"17871","37373","1186",2.077057793000000,28059.593,0.036,"603",0.144,0.197,0.101,0.033,0.015,0.002,0.174,0.076,0.032,0.017,0.000,0.036,4.000,0.003,0.060,0.018,0.005,0.003,0.035,0.038,0.000,0.003,1.000,"603","1186",0.085,0.168,0.242
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,372670.061,0.474,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.506,"401","986",0.179,0.101,0.122
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,66861.339,0.085,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.091,"72","177",0.179,0.101,0.122
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,78756.657,0.100,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.107,"85","209",0.179,0.101,0.122
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,160299.059,0.204,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.218,"173","425",0.179,0.101,0.122
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,152791.221,0.195,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.208,"165","405",0.179,0.101,0.122
192,"02083",27.824553920000000,38.747191010000002,736209.354000000050291,"20120","52252","1949",2.623149394000000,112029.553,0.143,"793",0.103,0.097,0.039,0.009,0.026,0.008,0.193,0.084,0.102,0.068,0.021,0.044,19.000,0.016,0.050,0.061,0.005,0.003,0.015,0.029,0.000,0.001,0.152,"121","296",0.179,0.101,0.122
193,"02085",435.932665390000011,50.166941469999998,27845.202000000001135,"26407","66964","1202",2.519916143000000,21886.591,0.028,"492",0.039,0.045,0.100,0.037,0.014,0.002,0.069,0.266,0.057,0.033,0.012,0.083,5.000,0.008,0.118,0.037,0.006,0.000,0.047,0.018,0.000,0.000,0.786,"387","945",0.100,0.380,0.056
193,"02085",435.932665390000011,50.166941469999998,27845.202000000001135,"26407","66964","1202",2.519916143000000,27668.883,0.035,"492",0.039,0.045,0.100,0.037,0.014,0.002,0.069,0.266,0.057,0.033,0.012,0.083,5.000,0.008,0.118,0.037,0.006,0.000,0.047,0.018,0.000,0.000,0.994,"489","1195",0.100,0.380,0.056
194,"02086",435.282906579999974,48.897683399999998,29771.934000000001106,"21532","48333","1290",2.227979275000000,15759.609,0.020,"602",0.143,0.115,0.103,0.032,0.018,0.003,0.113,0.150,0.048,0.042,0.003,0.045,8.000,0.002,0.093,0.022,0.002,0.000,0.030,0.023,0.000,0.002,0.529,"318","682",0.104,0.292,0.101
195,"02087",249.509944160000003,47.273205300000001,87714.100000000005821,"27422","66826","2140",2.479721900000000,87714.100,0.112,"893",0.091,0.057,0.110,0.034,0.024,0.003,0.099,0.163,0.060,0.041,0.010,0.075,16.000,0.006,0.065,0.078,0.006,0.001,0.030,0.029,0.000,0.000,1.000,"893","2140",0.115,0.254,0.044
195,"02087",249.509944160000003,47.273205300000001,87714.100000000005821,"27422","66826","2140",2.479721900000000,61152.045,0.078,"893",0.091,0.057,0.110,0.034,0.024,0.003,0.099,0.163,0.060,0.041,0.010,0.075,16.000,0.006,0.065,0.078,0.006,0.001,0.030,0.029,0.000,0.000,0.697,"622","1492",0.115,0.254,0.044
195,"02087",249.509944160000003,47.273205300000001,87714.100000000005821,"27422","66826","2140",2.479721900000000,53897.987,0.069,"893",0.091,0.057,0.110,0.034,0.024,0.003,0.099,0.163,0.060,0.041,0.010,0.075,16.000,0.006,0.065,0.078,0.006,0.001,0.030,0.029,0.000,0.000,0.614,"548","1314",0.115,0.254,0.044
197,"02089",630.495487479999952,49.990494300000002,16697.133999999998196,"22079","51856","1077",2.346405229000000,16697.134,0.021,"460",0.057,0.089,0.163,0.043,0.013,0.004,0.093,0.189,0.046,0.041,0.009,0.043,7.000,0.004,0.083,0.035,0.000,0.000,0.057,0.015,0.000,0.000,1.000,"460","1077",0.117,0.339,0.087
197,"02089",630.495487479999952,49.990494300000002,16697.133999999998196,"22079","51856","1077",2.346405229000000,16697.134,0.021,"460",0.057,0.089,0.163,0.043,0.013,0.004,0.093,0.189,0.046,0.041,0.009,0.043,7.000,0.004,0.083,0.035,0.000,0.000,0.057,0.015,0.000,0.000,1.000,"460","1077",0.117,0.339,0.087
200,"02092",504.915333879999991,50.435587759999997,36923.557999999997264,"23151","52138","1859",2.247883918000000,36923.558,0.047,"843",0.089,0.083,0.152,0.037,0.012,0.002,0.116,0.178,0.040,0.037,0.006,0.050,4.000,0.001,0.081,0.038,0.001,0.000,0.049,0.024,0.000,0.000,1.000,"843","1859",0.085,0.318,0.087
200,"02092",504.915333879999991,50.435587759999997,36923.557999999997264,"23151","52138","1859",2.247883918000000,36923.558,0.047,"843",0.089,0.083,0.152,0.037,0.012,0.002,0.116,0.178,0.040,0.037,0.006,0.050,4.000,0.001,0.081,0.038,0.001,0.000,0.049,0.024,0.000,0.000,1.000,"843","1859",0.085,0.318,0.087
202,"02094",457.706332850000024,49.920272670000003,36883.904000000002270,"28218","76405","1700",2.733118971000000,36883.904,0.047,"630",0.037,0.024,0.098,0.033,0.016,0.003,0.056,0.246,0.038,0.040,0.014,0.094,10.000,0.000,0.110,0.084,0.006,0.002,0.041,0.043,0.000,0.000,1.000,"630","1700",0.100,0.349,0.023
202,"02094",457.706332850000024,49.920272670000003,36883.904000000002270,"28218","76405","1700",2.733118971000000,36883.904,0.047,"630",0.037,0.024,0.098,0.033,0.016,0.003,0.056,0.246,0.038,0.040,0.014,0.094,10.000,0.000,0.110,0.084,0.006,0.002,0.041,0.043,0.000,0.000,1.000,"630","1700",0.100,0.349,0.023
202,"02094",457.706332850000024,49.920272670000003,36883.904000000002270,"28218","76405","1700",2.733118971000000,36883.904,0.047,"630",0.037,0.024,0.098,0.033,0.016,0.003,0.056,0.246,0.038,0.040,0.014,0.094,10.000,0.000,0.110,0.084,0.006,0.002,0.041,0.043,0.000,0.000,1.000,"630","1700",0.100,0.349,0.023
203,"02095",222.480794650000007,43.861521000000003,79254.062999999994645,"25975","61649","1717",2.368275862000000,22359.744,0.028,"749",0.111,0.101,0.076,0.029,0.008,0.005,0.162,0.100,0.077,0.051,0.004,0.067,22.000,0.004,0.060,0.069,0.003,0.000,0.021,0.019,0.000,0.003,0.282,"211","484",0.120,0.161,0.079
203,"02095",222.480794650000007,43.861521000000003,79254.062999999994645,"25975","61649","1717",2.368275862000000,79254.063,0.101,"749",0.111,0.101,0.076,0.029,0.008,0.005,0.162,0.100,0.077,0.051,0.004,0.067,22.000,0.004,0.060,0.069,0.003,0.000,0.021,0.019,0.000,0.003,1.000,"749","1717",0.120,0.161,0.079
204,"02096",376.778855990000011,45.435217899999998,45098.271999999997206,"28752","77989","1690",2.779605263000000,45098.272,0.057,"617",0.058,0.053,0.055,0.019,0.015,0.002,0.105,0.141,0.049,0.053,0.006,0.125,14.000,0.003,0.081,0.143,0.003,0.000,0.031,0.034,0.000,0.000,1.000,"617","1690",0.095,0.190,0.029
204,"02096",376.778855990000011,45.435217899999998,45098.271999999997206,"28752","77989","1690",2.779605263000000,27863.166,0.035,"617",0.058,0.053,0.055,0.019,0.015,0.002,0.105,0.141,0.049,0.053,0.006,0.125,14.000,0.003,0.081,0.143,0.003,0.000,0.031,0.034,0.000,0.000,0.618,"381","1044",0.095,0.190,0.029
205,"02097",464.455939419999993,40.421534440000002,24713.241999999998370,"22788","59460","1132",2.644859813000000,24713.242,0.031,"437",0.101,0.092,0.032,0.018,0.021,0.002,0.167,0.057,0.101,0.089,0.009,0.085,13.000,0.005,0.048,0.098,0.005,0.000,0.023,0.018,0.000,0.000,1.000,"437","1132",0.153,0.090,0.073
205,"02097",464.455939419999993,40.421534440000002,24713.241999999998370,"22788","59460","1132",2.644859813000000,10704.310,0.014,"437",0.101,0.092,0.032,0.018,0.021,0.002,0.167,0.057,0.101,0.089,0.009,0.085,13.000,0.005,0.048,0.098,0.005,0.000,0.023,0.018,0.000,0.000,0.433,"189","490",0.153,0.090,0.073
206,"02098",269.590653980000013,38.830656930000004,50854.262999999999010,"23947","56639","1290",2.402234637000000,50854.263,0.065,"573",0.110,0.134,0.033,0.007,0.024,0.010,0.248,0.056,0.072,0.068,0.012,0.047,15.000,0.002,0.049,0.037,0.007,0.000,0.031,0.026,0.000,0.000,1.000,"573","1290",0.149,0.085,0.169
207,"02099",108.604195300000001,36.254938850000002,195896.826999999990221,"21233","56289","2045",2.628534704000000,13556.292,0.017,"831",0.130,0.129,0.016,0.012,0.025,0.005,0.191,0.041,0.119,0.108,0.022,0.045,29.000,0.008,0.030,0.035,0.011,0.002,0.011,0.024,0.000,0.001,0.069,"57","141",0.216,0.052,0.122
207,"02099",108.604195300000001,36.254938850000002,195896.826999999990221,"21233","56289","2045",2.628534704000000,22429.719,0.029,"831",0.130,0.129,0.016,0.012,0.025,0.005,0.191,0.041,0.119,0.108,0.022,0.045,29.000,0.008,0.030,0.035,0.011,0.002,0.011,0.024,0.000,0.001,0.114,"95","233",0.216,0.052,0.122
208,"02100",154.129861669999997,40.914661440000003,116024.055999999996857,"23037","57286","1704",2.487591241000000,116024.056,0.148,"725",0.130,0.130,0.030,0.023,0.021,0.006,0.192,0.062,0.063,0.058,0.008,0.079,15.000,0.004,0.037,0.077,0.004,0.001,0.028,0.026,0.000,0.000,1.000,"725","1704",0.134,0.100,0.124
208,"02100",154.129861669999997,40.914661440000003,116024.055999999996857,"23037","57286","1704",2.487591241000000,13265.653,0.017,"725",0.130,0.130,0.030,0.023,0.021,0.006,0.192,0.062,0.063,0.058,0.008,0.079,15.000,0.004,0.037,0.077,0.004,0.001,0.028,0.026,0.000,0.000,0.114,"83","194",0.134,0.100,0.124
209,"02101",255.441007229999997,38.092105259999997,62524.900000000001455,"26926","69071","1607",2.575320513000000,62524.900,0.080,"633",0.120,0.111,0.033,0.017,0.028,0.006,0.172,0.060,0.104,0.131,0.021,0.052,23.000,0.003,0.028,0.041,0.005,0.002,0.014,0.013,0.000,0.002,1.000,"633","1607",0.220,0.080,0.086
209,"02101",255.441007229999997,38.092105259999997,62524.900000000001455,"26926","69071","1607",2.575320513000000,48839.911,0.062,"633",0.120,0.111,0.033,0.017,0.028,0.006,0.172,0.060,0.104,0.131,0.021,0.052,23.000,0.003,0.028,0.041,0.005,0.002,0.014,0.013,0.000,0.002,0.781,"494","1255",0.220,0.080,0.086
211,"02103",44.023121949999997,38.635645470000000,589886.054000000003725,"27360","65228","2537",2.391140434000000,134582.944,0.171,"1107",0.131,0.145,0.042,0.017,0.042,0.012,0.179,0.055,0.099,0.079,0.022,0.040,17.000,0.005,0.044,0.045,0.002,0.001,0.013,0.011,0.001,0.002,0.228,"252","578",0.197,0.094,0.103
211,"02103",44.023121949999997,38.635645470000000,589886.054000000003725,"27360","65228","2537",2.391140434000000,162138.548,0.206,"1107",0.131,0.145,0.042,0.017,0.042,0.012,0.179,0.055,0.099,0.079,0.022,0.040,17.000,0.005,0.044,0.045,0.002,0.001,0.013,0.011,0.001,0.002,0.275,"304","698",0.197,0.094,0.103
212,"02104",278.597188270000004,39.784609979999999,51113.900999999998021,"25110","62457","1392",2.481283422000000,11777.861,0.015,"584",0.115,0.120,0.050,0.017,0.038,0.009,0.173,0.070,0.084,0.096,0.021,0.060,7.000,0.005,0.051,0.039,0.003,0.000,0.022,0.014,0.000,0.002,0.230,"134","320",0.197,0.116,0.074
212,"02104",278.597188270000004,39.784609979999999,51113.900999999998021,"25110","62457","1392",2.481283422000000,10308.509,0.013,"584",0.115,0.120,0.050,0.017,0.038,0.009,0.173,0.070,0.084,0.096,0.021,0.060,7.000,0.005,0.051,0.039,0.003,0.000,0.022,0.014,0.000,0.002,0.202,"118","281",0.197,0.116,0.074
213,"02105",71.915342490000000,41.627745660000002,240732.956999999965774,"22856","56606","1691",2.501479290000000,157293.550,0.200,"692",0.091,0.130,0.072,0.026,0.026,0.007,0.146,0.084,0.058,0.111,0.012,0.051,24.000,0.003,0.045,0.051,0.006,0.001,0.022,0.020,0.001,0.003,0.653,"452","1104",0.183,0.156,0.122
213,"02105",71.915342490000000,41.627745660000002,240732.956999999965774,"22856","56606","1691",2.501479290000000,74210.855,0.094,"692",0.091,0.130,0.072,0.026,0.026,0.007,0.146,0.084,0.058,0.111,0.012,0.051,24.000,0.003,0.045,0.051,0.006,0.001,0.022,0.020,0.001,0.003,0.308,"213","521",0.183,0.156,0.122
213,"02105",71.915342490000000,41.627745660000002,240732.956999999965774,"22856","56606","1691",2.501479290000000,39749.899,0.051,"692",0.091,0.130,0.072,0.026,0.026,0.007,0.146,0.084,0.058,0.111,0.012,0.051,24.000,0.003,0.045,0.051,0.006,0.001,0.022,0.020,0.001,0.003,0.165,"114","279",0.183,0.156,0.122
214,"02106",133.092616660000004,41.411515659999999,177597.602999999973690,"24736","61366","2341",2.495735608000000,13406.131,0.017,"974",0.124,0.107,0.050,0.017,0.026,0.005,0.179,0.072,0.078,0.068,0.012,0.060,17.000,0.002,0.060,0.075,0.005,0.002,0.016,0.025,0.000,0.000,0.075,"73","176",0.141,0.115,0.057
214,"02106",133.092616660000004,41.411515659999999,177597.602999999973690,"24736","61366","2341",2.495735608000000,42564.864,0.054,"974",0.124,0.107,0.050,0.017,0.026,0.005,0.179,0.072,0.078,0.068,0.012,0.060,17.000,0.002,0.060,0.075,0.005,0.002,0.016,0.025,0.000,0.000,0.240,"234","562",0.141,0.115,0.057
214,"02106",133.092616660000004,41.411515659999999,177597.602999999973690,"24736","61366","2341",2.495735608000000,16591.198,0.021,"974",0.124,0.107,0.050,0.017,0.026,0.005,0.179,0.072,0.078,0.068,0.012,0.060,17.000,0.002,0.060,0.075,0.005,0.002,0.016,0.025,0.000,0.000,0.093,"91","218",0.141,0.115,0.057
215,"02107",100.420684760000000,46.342460619999997,132835.749000000010710,"26611","67916","1328",2.539196941000000,109336.815,0.139,"536",0.078,0.097,0.075,0.043,0.017,0.002,0.110,0.147,0.043,0.041,0.006,0.073,6.000,0.006,0.099,0.078,0.002,0.000,0.028,0.045,0.000,0.000,0.823,"441","1093",0.096,0.237,0.098
215,"02107",100.420684760000000,46.342460619999997,132835.749000000010710,"26611","67916","1328",2.539196941000000,26788.294,0.034,"536",0.078,0.097,0.075,0.043,0.017,0.002,0.110,0.147,0.043,0.041,0.006,0.073,6.000,0.006,0.099,0.078,0.002,0.000,0.028,0.045,0.000,0.000,0.202,"108","268",0.096,0.237,0.098
215,"02107",100.420684760000000,46.342460619999997,132835.749000000010710,"26611","67916","1328",2.539196941000000,8970.462,0.011,"536",0.078,0.097,0.075,0.043,0.017,0.002,0.110,0.147,0.043,0.041,0.006,0.073,6.000,0.006,0.099,0.078,0.002,0.000,0.028,0.045,0.000,0.000,0.068,"36","90",0.096,0.237,0.098
216,"02108",325.249755069999992,48.971428570000000,30152.126000000000204,"28718","65021","965",2.265258216000000,30152.126,0.038,"433",0.118,0.085,0.104,0.037,0.009,0.005,0.127,0.173,0.044,0.028,0.009,0.076,4.000,0.002,0.046,0.067,0.009,0.000,0.023,0.028,0.000,0.000,1.000,"433","965",0.087,0.248,0.052
216,"02108",325.249755069999992,48.971428570000000,30152.126000000000204,"28718","65021","965",2.265258216000000,10229.302,0.013,"433",0.118,0.085,0.104,0.037,0.009,0.005,0.127,0.173,0.044,0.028,0.009,0.076,4.000,0.002,0.046,0.067,0.009,0.000,0.023,0.028,0.000,0.000,0.339,"147","327",0.087,0.248,0.052
216,"02108",325.249755069999992,48.971428570000000,30152.126000000000204,"28718","65021","965",2.265258216000000,30152.126,0.038,"433",0.118,0.085,0.104,0.037,0.009,0.005,0.127,0.173,0.044,0.028,0.009,0.076,4.000,0.002,0.046,0.067,0.009,0.000,0.023,0.028,0.000,0.000,1.000,"433","965",0.087,0.248,0.052
217,"02109",493.093057590000001,47.684022820000003,28453.001000000000204,"24781","55029","1405",2.233704293000000,17918.095,0.023,"635",0.121,0.088,0.126,0.038,0.011,0.003,0.159,0.118,0.046,0.016,0.003,0.082,4.000,0.005,0.065,0.050,0.005,0.000,0.028,0.030,0.000,0.000,0.630,"400","885",0.078,0.233,0.102
217,"02109",493.093057590000001,47.684022820000003,28453.001000000000204,"24781","55029","1405",2.233704293000000,28067.805,0.036,"635",0.121,0.088,0.126,0.038,0.011,0.003,0.159,0.118,0.046,0.016,0.003,0.082,4.000,0.005,0.065,0.050,0.005,0.000,0.028,0.030,0.000,0.000,0.986,"626","1385",0.078,0.233,0.102
217,"02109",493.093057590000001,47.684022820000003,28453.001000000000204,"24781","55029","1405",2.233704293000000,27994.286,0.036,"635",0.121,0.088,0.126,0.038,0.011,0.003,0.159,0.118,0.046,0.016,0.003,0.082,4.000,0.005,0.065,0.050,0.005,0.000,0.028,0.030,0.000,0.000,0.984,"625","1383",0.078,0.233,0.102
217,"02109",493.093057590000001,47.684022820000003,28453.001000000000204,"24781","55029","1405",2.233704293000000,28453.001,0.036,"635",0.121,0.088,0.126,0.038,0.011,0.003,0.159,0.118,0.046,0.016,0.003,0.082,4.000,0.005,0.065,0.050,0.005,0.000,0.028,0.030,0.000,0.000,1.000,"635","1405",0.078,0.233,0.102
218,"02110",418.398616510000011,40.495692310000003,38866.368999999998778,"28345","70313","1606",2.501557632000000,38423.494,0.049,"673",0.123,0.138,0.028,0.015,0.027,0.003,0.196,0.065,0.088,0.086,0.007,0.058,12.000,0.013,0.037,0.073,0.006,0.000,0.010,0.007,0.000,0.000,0.989,"666","1588",0.174,0.098,0.052
218,"02110",418.398616510000011,40.495692310000003,38866.368999999998778,"28345","70313","1606",2.501557632000000,26822.433,0.034,"673",0.123,0.138,0.028,0.015,0.027,0.003,0.196,0.065,0.088,0.086,0.007,0.058,12.000,0.013,0.037,0.073,0.006,0.000,0.010,0.007,0.000,0.000,0.690,"464","1108",0.174,0.098,0.052
219,"02111",278.211171270000023,41.774170269999999,49853.896000000000640,"24213","55259","1321",2.277586207000000,46784.655,0.060,"614",0.121,0.142,0.042,0.023,0.018,0.005,0.235,0.073,0.086,0.047,0.005,0.062,14.000,0.003,0.034,0.044,0.005,0.000,0.015,0.016,0.000,0.002,0.938,"576","1239",0.134,0.102,0.079
219,"02111",278.211171270000023,41.774170269999999,49853.896000000000640,"24213","55259","1321",2.277586207000000,13604.997,0.017,"614",0.121,0.142,0.042,0.023,0.018,0.005,0.235,0.073,0.086,0.047,0.005,0.062,14.000,0.003,0.034,0.044,0.005,0.000,0.015,0.016,0.000,0.002,0.273,"168","361",0.134,0.102,0.079
220,"02112",637.143281239999965,43.769862109999998,23920.672999999998865,"25278","64454","1518",2.559865093000000,23920.673,0.030,"605",0.124,0.076,0.071,0.021,0.012,0.002,0.145,0.091,0.046,0.055,0.007,0.096,24.000,0.002,0.055,0.101,0.010,0.003,0.020,0.023,0.000,0.002,1.000,"605","1518",0.112,0.147,0.045
220,"02112",637.143281239999965,43.769862109999998,23920.672999999998865,"25278","64454","1518",2.559865093000000,23920.673,0.030,"605",0.124,0.076,0.071,0.021,0.012,0.002,0.145,0.091,0.046,0.055,0.007,0.096,24.000,0.002,0.055,0.101,0.010,0.003,0.020,0.023,0.000,0.002,1.000,"605","1518",0.112,0.147,0.045
221,"03001",619.462228449999998,50.021327010000000,27269.020000000000437,"31094","74402","1675",2.396280401000000,27269.020,0.035,"719",0.081,0.054,0.113,0.046,0.014,0.004,0.114,0.189,0.032,0.031,0.003,0.103,8.000,0.006,0.070,0.085,0.001,0.000,0.015,0.029,0.000,0.000,1.000,"719","1675",0.074,0.292,0.048
221,"03001",619.462228449999998,50.021327010000000,27269.020000000000437,"31094","74402","1675",2.396280401000000,24189.616,0.031,"719",0.081,0.054,0.113,0.046,0.014,0.004,0.114,0.189,0.032,0.031,0.003,0.103,8.000,0.006,0.070,0.085,0.001,0.000,0.015,0.029,0.000,0.000,0.887,"638","1486",0.074,0.292,0.048
222,"03002",71.597920259999995,45.977611940000003,131103.358999999996740,"20319","43609","935",2.174418605000000,92371.775,0.118,"452",0.175,0.146,0.095,0.031,0.018,0.011,0.181,0.088,0.031,0.022,0.000,0.053,4.000,0.000,0.053,0.022,0.004,0.000,0.018,0.040,0.002,0.000,0.705,"319","659",0.084,0.210,0.192
222,"03002",71.597920259999995,45.977611940000003,131103.358999999996740,"20319","43609","935",2.174418605000000,105127.325,0.134,"452",0.175,0.146,0.095,0.031,0.018,0.011,0.181,0.088,0.031,0.022,0.000,0.053,4.000,0.000,0.053,0.022,0.004,0.000,0.018,0.040,0.002,0.000,0.802,"363","750",0.084,0.210,0.192
223,"03003",515.275020609999956,48.334602830000001,17847.943999999999505,"23025","53645","906",2.317135550000000,17847.944,0.023,"401",0.087,0.087,0.142,0.035,0.015,0.007,0.107,0.167,0.035,0.050,0.005,0.062,3.000,0.002,0.075,0.045,0.005,0.000,0.037,0.027,0.000,0.000,1.000,"401","906",0.106,0.259,0.146
224,"03004",494.054615679999984,45.881139490000002,20619.812000000001717,"21211","43451","1004",2.020120724000000,20619.812,0.026,"507",0.187,0.132,0.114,0.032,0.012,0.000,0.168,0.105,0.032,0.030,0.012,0.039,1.000,0.002,0.059,0.024,0.004,0.000,0.026,0.020,0.000,0.002,1.000,"507","1004",0.098,0.209,0.173
225,"03005",699.986363490000031,45.811614730000002,10093.154000000000451,"18292","37614","692",2.035294118000000,10093.154,0.013,"348",0.132,0.135,0.112,0.043,0.006,0.009,0.201,0.112,0.037,0.029,0.006,0.040,3.000,0.000,0.057,0.026,0.000,0.000,0.020,0.026,0.000,0.000,1.000,"348","692",0.082,0.203,0.207
226,"03006",706.606866800000034,51.999008920000001,28579.522000000000844,"23167","51403","2018",2.207877462000000,28579.522,0.036,"942",0.083,0.079,0.158,0.031,0.011,0.003,0.113,0.222,0.039,0.028,0.001,0.052,7.000,0.002,0.089,0.032,0.000,0.000,0.034,0.017,0.000,0.000,1.000,"942","2018",0.077,0.363,0.075
