fid,COD_SEC,Densidad,Edad_Prome,Proporcion,Proporci_1,Proporci_2,Indice_env,Indice_juv,Indice_dep,Indice_est,Indice_ree,Razon_prog,Proporci_3,Prop_inmig,Proporci_4,area_m2,renta_med_persona,renta_med_hog,pob_sec_tot,per_hog_med,mapa_hogares_composici,mapa_hogares_una_mujer_,mapa_hogares_un_hombre_,mapa_hogares_una_mujer1,mapa_hogares_un_hombre1,mapa_hogares_una_muje_1,mapa_hogares_un_hombr_1,mapa_hogares_dos_adulto,mapa_hogares_dos_adul_1,mapa_hogares_dos_adul_2,mapa_hogares_dos_adul_3,mapa_hogares_dos_adul_4,mapa_hogares_dos_adul_5,mapa_hogares_dos_adul_6,mapa_hogares_dos_adul_7,mapa_hogares_tres_adult,mapa_hogares_dos_adul_8,mapa_hogares_dos_adul_9,mapa_hogares_dos_adu_10,mapa_hogares_cuatro_adu,mapa_hogares_cinco_o_m,mapa_hogares_hogar_15_o,mapa_hogares_hogar_con_,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"24","01027",361.6773354,43.71961102,6.40194489,13.93841167,27.3255814,217.72151899,45.93023256,25.53407935,95.81673307,35.82089552,104.54545455,29.4165316,11.66936791,38.33063209,34143.14,"22776","43544","1166",1.936877076,"662","134","154","39","19","6","1","138","34","25","11","0","18","5","0","30","12","3","0","17","15","1","0","114",Antón Martín,40.412449449999997,-3.699477459000000,34143.140,0.043
"24","01027",361.6773354,43.71961102,6.40194489,13.93841167,27.3255814,217.72151899,45.93023256,25.53407935,95.81673307,35.82089552,104.54545455,29.4165316,11.66936791,38.33063209,34143.14,"22776","43544","1166",1.936877076,"662","134","154","39","19","6","1","138","34","25","11","0","18","5","0","30","12","3","0","17","15","1","0","305",Lavapiés,40.408450209999998,-3.700692302000000,16055.049,0.020
"25","01028",471.17087494,42.33212996,5.89651023,10.83032491,30,183.67346939,54.44444444,20.0867052,112.26993865,27.27272727,120,43.14079422,26.71480144,51.20336943,35298.954,"18637","38599","1585",2.40881459,"697","117","149","35","27","7","2","163","43","19","21","0","19","4","1","32","15","0","0","17","25","1","0","517",La Latina,40.411233269999997,-3.708454091000000,35298.954,0.045
"25","01028",471.17087494,42.33212996,5.89651023,10.83032491,30,183.67346939,54.44444444,20.0867052,112.26993865,27.27272727,120,43.14079422,26.71480144,51.20336943,35298.954,"18637","38599","1585",2.40881459,"697","117","149","35","27","7","2","163","43","19","21","0","19","4","1","32","15","0","0","17","25","1","0","113",Tirso de Molina,40.412372329999997,-3.704292531000000,35298.954,0.045
"25","01028",471.17087494,42.33212996,5.89651023,10.83032491,30,183.67346939,54.44444444,20.0867052,112.26993865,27.27272727,120,43.14079422,26.71480144,51.20336943,35298.954,"18637","38599","1585",2.40881459,"697","117","149","35","27","7","2","163","43","19","21","0","19","4","1","32","15","0","0","17","25","1","0","114",Antón Martín,40.412449449999997,-3.699477459000000,22324.075,0.028
"25","01028",471.17087494,42.33212996,5.89651023,10.83032491,30,183.67346939,54.44444444,20.0867052,112.26993865,27.27272727,120,43.14079422,26.71480144,51.20336943,35298.954,"18637","38599","1585",2.40881459,"697","117","149","35","27","7","2","163","43","19","21","0","19","4","1","32","15","0","0","17","25","1","0","305",Lavapiés,40.408450209999998,-3.700692302000000,18375.103,0.023
"26","01029",638.5725241,42.64678899,7.97459421,14.04375441,27.13567839,176.10619469,56.7839196,28.23529412,105.39033457,45.20547945,78.37837838,30.1340861,13.83203952,41.3549753,22205.92,"18032","38225","1370",2.104454685,"688","125","135","36","25","8","1","137","54","17","15","1","22","8","1","42","11","1","0","18","30","1","0","517",La Latina,40.411233269999997,-3.708454091000000,22205.920,0.028
"26","01029",638.5725241,42.64678899,7.97459421,14.04375441,27.13567839,176.10619469,56.7839196,28.23529412,105.39033457,45.20547945,78.37837838,30.1340861,13.83203952,41.3549753,22205.92,"18032","38225","1370",2.104454685,"688","125","135","36","25","8","1","137","54","17","15","1","22","8","1","42","11","1","0","18","30","1","0","113",Tirso de Molina,40.412372329999997,-3.704292531000000,22205.920,0.028
"26","01029",638.5725241,42.64678899,7.97459421,14.04375441,27.13567839,176.10619469,56.7839196,28.23529412,105.39033457,45.20547945,78.37837838,30.1340861,13.83203952,41.3549753,22205.92,"18032","38225","1370",2.104454685,"688","125","135","36","25","8","1","137","54","17","15","1","22","8","1","42","11","1","0","18","30","1","0","305",Lavapiés,40.408450209999998,-3.700692302000000,11828.726,0.015
"27","01030",616.35454277,42.31420765,9.83606557,12.65938069,36.69064748,128.7037037,77.69784173,29.02467685,94.29223744,35.59322034,89.47368421,32.14936248,20.4007286,43.44262295,17827.107,"13931","30475","1107",2.214,"511","94","109","34","16","12","1","91","31","9","8","3","15","2","1","28","7","0","1","16","32","1","0","517",La Latina,40.411233269999997,-3.708454091000000,17827.107,0.023
"27","01030",616.35454277,42.31420765,9.83606557,12.65938069,36.69064748,128.7037037,77.69784173,29.02467685,94.29223744,35.59322034,89.47368421,32.14936248,20.4007286,43.44262295,17827.107,"13931","30475","1107",2.214,"511","94","109","34","16","12","1","91","31","9","8","3","15","2","1","28","7","0","1","16","32","1","0","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,8107.618,0.010
"27","01030",616.35454277,42.31420765,9.83606557,12.65938069,36.69064748,128.7037037,77.69784173,29.02467685,94.29223744,35.59322034,89.47368421,32.14936248,20.4007286,43.44262295,17827.107,"13931","30475","1107",2.214,"511","94","109","34","16","12","1","91","31","9","8","3","15","2","1","28","7","0","1","16","32","1","0","113",Tirso de Molina,40.412372329999997,-3.704292531000000,17826.141,0.023
"27","01030",616.35454277,42.31420765,9.83606557,12.65938069,36.69064748,128.7037037,77.69784173,29.02467685,94.29223744,35.59322034,89.47368421,32.14936248,20.4007286,43.44262295,17827.107,"13931","30475","1107",2.214,"511","94","109","34","16","12","1","91","31","9","8","3","15","2","1","28","7","0","1","16","32","1","0","305",Lavapiés,40.408450209999998,-3.700692302000000,13275.909,0.017
"28","01031",428.22017265,42.41364003,8.55528652,12.42937853,25.32467532,145.28301887,68.83116883,26.55771195,109.18803419,42.46575342,100,31.71912833,20.33898305,40.11299435,28954.306,"13347","27080","1150",2,"614","112","128","40","16","13","1","124","45","21","7","1","20","6","2","39","4","0","2","7","26","0","0","517",La Latina,40.411233269999997,-3.708454091000000,28954.306,0.037
"28","01031",428.22017265,42.41364003,8.55528652,12.42937853,25.32467532,145.28301887,68.83116883,26.55771195,109.18803419,42.46575342,100,31.71912833,20.33898305,40.11299435,28954.306,"13347","27080","1150",2,"614","112","128","40","16","13","1","124","45","21","7","1","20","6","2","39","4","0","2","7","26","0","0","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,23289.280,0.030
"28","01031",428.22017265,42.41364003,8.55528652,12.42937853,25.32467532,145.28301887,68.83116883,26.55771195,109.18803419,42.46575342,100,31.71912833,20.33898305,40.11299435,28954.306,"13347","27080","1150",2,"614","112","128","40","16","13","1","124","45","21","7","1","20","6","2","39","4","0","2","7","26","0","0","113",Tirso de Molina,40.412372329999997,-3.704292531000000,23224.686,0.030
"29","01032",384.35210964,41.83541481,8.9206066,11.95361285,25.74626866,134,74.62686567,26.38105975,111.9474313,30.14705882,111.47540984,24.48706512,11.06155219,32.2925959,58373.441,"19991","41687","2106",2.064705882,"1107","205","226","69","22","18","5","241","51","46","26","5","32","6","2","57","28","1","1","25","39","1","1","517",La Latina,40.411233269999997,-3.708454091000000,34320.406,0.044
"29","01032",384.35210964,41.83541481,8.9206066,11.95361285,25.74626866,134,74.62686567,26.38105975,111.9474313,30.14705882,111.47540984,24.48706512,11.06155219,32.2925959,58373.441,"19991","41687","2106",2.064705882,"1107","205","226","69","22","18","5","241","51","46","26","5","32","6","2","57","28","1","1","25","39","1","1","304",Embajadores,40.405099020000002,-3.702457877000000,32001.951,0.041
"29","01032",384.35210964,41.83541481,8.9206066,11.95361285,25.74626866,134,74.62686567,26.38105975,111.9474313,30.14705882,111.47540984,24.48706512,11.06155219,32.2925959,58373.441,"19991","41687","2106",2.064705882,"1107","205","226","69","22","18","5","241","51","46","26","5","32","6","2","57","28","1","1","25","39","1","1","519",Acacias,40.403893390000000,-3.706639531000000,56620.031,0.072
"29","01032",384.35210964,41.83541481,8.9206066,11.95361285,25.74626866,134,74.62686567,26.38105975,111.9474313,30.14705882,111.47540984,24.48706512,11.06155219,32.2925959,58373.441,"19991","41687","2106",2.064705882,"1107","205","226","69","22","18","5","241","51","46","26","5","32","6","2","57","28","1","1","25","39","1","1","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,58373.441,0.074
"30","01033",704.00466272,43.35545954,5.65593087,12.56873527,35,222.22222222,45,22.28626321,102.92397661,35.82089552,104,33.62136685,17.12490181,44.38334643,18095.143,"16311","31686","1243",1.921174652,"674","132","173","38","18","4","0","124","42","20","7","1","17","5","3","33","12","0","0","21","23","0","1","517",La Latina,40.411233269999997,-3.708454091000000,18095.143,0.023
"30","01033",704.00466272,43.35545954,5.65593087,12.56873527,35,222.22222222,45,22.28626321,102.92397661,35.82089552,104,33.62136685,17.12490181,44.38334643,18095.143,"16311","31686","1243",1.921174652,"674","132","173","38","18","4","0","124","42","20","7","1","17","5","3","33","12","0","0","21","23","0","1","518",Puerta de Toledo,40.406992899999999,-3.711119930000000,9122.580,0.012
"30","01033",704.00466272,43.35545954,5.65593087,12.56873527,35,222.22222222,45,22.28626321,102.92397661,35.82089552,104,33.62136685,17.12490181,44.38334643,18095.143,"16311","31686","1243",1.921174652,"674","132","173","38","18","4","0","124","42","20","7","1","17","5","3","33","12","0","0","21","23","0","1","113",Tirso de Molina,40.412372329999997,-3.704292531000000,15031.519,0.019
"30","01033",704.00466272,43.35545954,5.65593087,12.56873527,35,222.22222222,45,22.28626321,102.92397661,35.82089552,104,33.62136685,17.12490181,44.38334643,18095.143,"16311","31686","1243",1.921174652,"674","132","173","38","18","4","0","124","42","20","7","1","17","5","3","33","12","0","0","21","23","0","1","305",Lavapiés,40.408450209999998,-3.700692302000000,14139.495,0.018
"31","01034",734.42771862,39.91088517,9.50956938,8.79186603,29.25170068,92.45283019,108.16326531,22.4011713,111.78294574,43.07692308,103.77358491,44.55741627,30.62200957,57.41626794,22782.25,"12173","25529","1521",2.044354839,"807","146","211","38","17","10","0","168","32","26","9","7","19","3","4","43","10","1","1","23","37","1","1","517",La Latina,40.411233269999997,-3.708454091000000,14787.227,0.019
"31","01034",734.42771862,39.91088517,9.50956938,8.79186603,29.25170068,92.45283019,108.16326531,22.4011713,111.78294574,43.07692308,103.77358491,44.55741627,30.62200957,57.41626794,22782.25,"12173","25529","1521",2.044354839,"807","146","211","38","17","10","0","168","32","26","9","7","19","3","4","43","10","1","1","23","37","1","1","304",Embajadores,40.405099020000002,-3.702457877000000,11167.841,0.014
"31","01034",734.42771862,39.91088517,9.50956938,8.79186603,29.25170068,92.45283019,108.16326531,22.4011713,111.78294574,43.07692308,103.77358491,44.55741627,30.62200957,57.41626794,22782.25,"12173","25529","1521",2.044354839,"807","146","211","38","17","10","0","168","32","26","9","7","19","3","4","43","10","1","1","23","37","1","1","113",Tirso de Molina,40.412372329999997,-3.704292531000000,22782.250,0.029
"31","01034",734.42771862,39.91088517,9.50956938,8.79186603,29.25170068,92.45283019,108.16326531,22.4011713,111.78294574,43.07692308,103.77358491,44.55741627,30.62200957,57.41626794,22782.25,"12173","25529","1521",2.044354839,"807","146","211","38","17","10","0","168","32","26","9","7","19","3","4","43","10","1","1","23","37","1","1","114",Antón Martín,40.412449449999997,-3.699477459000000,18163.922,0.023
"31","01034",734.42771862,39.91088517,9.50956938,8.79186603,29.25170068,92.45283019,108.16326531,22.4011713,111.78294574,43.07692308,103.77358491,44.55741627,30.62200957,57.41626794,22782.25,"12173","25529","1521",2.044354839,"807","146","211","38","17","10","0","168","32","26","9","7","19","3","4","43","10","1","1","23","37","1","1","305",Lavapiés,40.408450209999998,-3.700692302000000,22782.250,0.029
"32","01035",491.85008598,43.05815508,9.35828877,15.70855615,31.06382979,167.85714286,59.57446809,33.45227475,103.44827586,37.5,64.81481481,29.87967914,19.38502674,41.51069519,30437.446,"14193","30744","1470",2.181008902,"706","113","137","61","21","12","2","123","64","15","14","6","16","4","3","50","9","0","2","20","32","2","0","517",La Latina,40.411233269999997,-3.708454091000000,12044.877,0.015
"32","01035",491.85008598,43.05815508,9.35828877,15.70855615,31.06382979,167.85714286,59.57446809,33.45227475,103.44827586,37.5,64.81481481,29.87967914,19.38502674,41.51069519,30437.446,"14193","30744","1470",2.181008902,"706","113","137","61","21","12","2","123","64","15","14","6","16","4","3","50","9","0","2","20","32","2","0","304",Embajadores,40.405099020000002,-3.702457877000000,30138.682,0.038
"32","01035",491.85008598,43.05815508,9.35828877,15.70855615,31.06382979,167.85714286,59.57446809,33.45227475,103.44827586,37.5,64.81481481,29.87967914,19.38502674,41.51069519,30437.446,"14193","30744","1470",2.181008902,"706","113","137","61","21","12","2","123","64","15","14","6","16","4","3","50","9","0","2","20","32","2","0","113",Tirso de Molina,40.412372329999997,-3.704292531000000,21817.985,0.028
"32","01035",491.85008598,43.05815508,9.35828877,15.70855615,31.06382979,167.85714286,59.57446809,33.45227475,103.44827586,37.5,64.81481481,29.87967914,19.38502674,41.51069519,30437.446,"14193","30744","1470",2.181008902,"706","113","137","61","21","12","2","123","64","15","14","6","16","4","3","50","9","0","2","20","32","2","0","305",Lavapiés,40.408450209999998,-3.700692302000000,30437.446,0.039
"33","01036",752.03913872,41.4585327,7.09728868,10.52631579,31.81818182,148.31460674,67.42424242,21.39399806,116.10878661,52.54237288,140.90909091,32.53588517,17.14513557,42.26475279,16686.54,"15438","29934","1163",1.928689884,"659","148","149","34","17","6","2","131","31","25","5","3","22","6","3","27","10","0","0","17","22","0","1","517",La Latina,40.411233269999997,-3.708454091000000,16562.459,0.021
"33","01036",752.03913872,41.4585327,7.09728868,10.52631579,31.81818182,148.31460674,67.42424242,21.39399806,116.10878661,52.54237288,140.90909091,32.53588517,17.14513557,42.26475279,16686.54,"15438","29934","1163",1.928689884,"659","148","149","34","17","6","2","131","31","25","5","3","22","6","3","27","10","0","0","17","22","0","1","304",Embajadores,40.405099020000002,-3.702457877000000,16686.540,0.021
"33","01036",752.03913872,41.4585327,7.09728868,10.52631579,31.81818182,148.31460674,67.42424242,21.39399806,116.10878661,52.54237288,140.90909091,32.53588517,17.14513557,42.26475279,16686.54,"15438","29934","1163",1.928689884,"659","148","149","34","17","6","2","131","31","25","5","3","22","6","3","27","10","0","0","17","22","0","1","519",Acacias,40.403893390000000,-3.706639531000000,10896.961,0.014
"33","01036",752.03913872,41.4585327,7.09728868,10.52631579,31.81818182,148.31460674,67.42424242,21.39399806,116.10878661,52.54237288,140.90909091,32.53588517,17.14513557,42.26475279,16686.54,"15438","29934","1163",1.928689884,"659","148","149","34","17","6","2","131","31","25","5","3","22","6","3","27","10","0","0","17","22","0","1","113",Tirso de Molina,40.412372329999997,-3.704292531000000,10579.211,0.013
"33","01036",752.03913872,41.4585327,7.09728868,10.52631579,31.81818182,148.31460674,67.42424242,21.39399806,116.10878661,52.54237288,140.90909091,32.53588517,17.14513557,42.26475279,16686.54,"15438","29934","1163",1.928689884,"659","148","149","34","17","6","2","131","31","25","5","3","22","6","3","27","10","0","0","17","22","0","1","305",Lavapiés,40.408450209999998,-3.700692302000000,16686.540,0.021
"34","01037",707.11413919,43.21748879,8.60986547,13.632287,29.60526316,158.33333333,63.15789474,28.60438293,87.66233766,49.20634921,114.81481481,27.89237668,15.15695067,38.47533632,15779.548,"15437","32372","1077",2.039772727,"554","118","98","53","20","6","2","102","31","16","3","2","11","4","2","33","8","0","0","15","28","0","2","304",Embajadores,40.405099020000002,-3.702457877000000,15779.548,0.020
"34","01037",707.11413919,43.21748879,8.60986547,13.632287,29.60526316,158.33333333,63.15789474,28.60438293,87.66233766,49.20634921,114.81481481,27.89237668,15.15695067,38.47533632,15779.548,"15437","32372","1077",2.039772727,"554","118","98","53","20","6","2","102","31","16","3","2","11","4","2","33","8","0","0","15","28","0","2","519",Acacias,40.403893390000000,-3.706639531000000,15779.548,0.020
"34","01037",707.11413919,43.21748879,8.60986547,13.632287,29.60526316,158.33333333,63.15789474,28.60438293,87.66233766,49.20634921,114.81481481,27.89237668,15.15695067,38.47533632,15779.548,"15437","32372","1077",2.039772727,"554","118","98","53","20","6","2","102","31","16","3","2","11","4","2","33","8","0","0","15","28","0","2","305",Lavapiés,40.408450209999998,-3.700692302000000,15770.209,0.020
