fid;COD_SEC;hog_troc;pob_troc;%una_mujer_pon;%un_hombre_pon;%una_muj_1_pon;%un_homb_1_pon;%una_muje__pon;%un_hombr__pon;%dos_adult_pon;%dos_adul__pon;%dos_adu_1_pon;%dos_adu_2_pon;%dos_adu_3_pon;%dos_adu_4_pon;%dos_adu_5_pon;%dos_adu_6_pon;%tres_adul_pon;%dos_adu_7_pon;%dos_adu_8_pon;%dos_adu_9_pon;%cuatro_ad_pon;%cinco_o_m_pon;%hogar_15__pon;%hogar_con_pon;%pob_15_pon;%pob_65_pon;%pob_ext_pon;Densidad_pon;Edad_Prome_pon;per_hog_sec_pon;renta_per_sec_pon;renta_hog_sec_pon
408;4098;555;1310;0,0940;0,0760;0,1330;0,0340;0,0090;0,0110;0,0970;0,1710;0,0380;0,0220;0,0140;0,0450;0,0108;0,0090;0,1050;0,0430;0,0070;0,0000;0,0320;0,0490;0,0000;0,0000;0,1050;0,2980;0,1340;444,85280033;48,263732;2,43042672;32228,000;78091,000
409;4099;151;319;0,0507;0,0271;0,0397;0,0084;0,0029;0,0006;0,0397;0,0369;0,0084;0,0084;0,0017;0,0089;0,0017;0,0012;0,0204;0,0078;0,0017;0,0006;0,0089;0,0138;0,0000;0,0000;0,0248;0,0726;0,0550;80,84012445;13,362005;0,65256442;7129,152;16494,624
409;4099;523;1108;0,1760;0,0940;0,1380;0,0290;0,0100;0,0020;0,1380;0,1280;0,0290;0,0290;0,0060;0,0310;0,0057;0,0040;0,0710;0,0270;0,0060;0,0020;0,0310;0,0480;0,0000;0,0000;0,0860;0,2520;0,1910;280,69487655;46,395852;2,26584867;24754,000;57273,000
409;4099;480;1017;0,1616;0,0863;0,1267;0,0266;0,0092;0,0018;0,1267;0,1175;0,0266;0,0266;0,0055;0,0285;0,0053;0,0037;0,0652;0,0248;0,0055;0,0018;0,0285;0,0441;0,0000;0,0000;0,0789;0,2313;0,1753;257,67789667;42,591392;2,08004908;22724,172;52576,614
410;4100;324;774;0,1140;0,0650;0,1200;0,0340;0,0090;0,0030;0,1230;0,1820;0,0430;0,0590;0,0060;0,0370;0,0062;0,0120;0,0860;0,0250;0,0030;0,0030;0,0150;0,0460;0,0060;0,0000;0,1100;0,2560;0,1320;508,44870604;46,547315;2,42633229;24345,000;60226,000
410;4100;324;774;0,1140;0,0650;0,1200;0,0340;0,0090;0,0030;0,1230;0,1820;0,0430;0,0590;0,0060;0,0370;0,0062;0,0120;0,0860;0,0250;0,0030;0,0030;0,0150;0,0460;0,0060;0,0000;0,1100;0,2560;0,1320;508,44870604;46,547315;2,42633229;24345,000;60226,000
411;4101;478;881;0,1900;0,1570;0,1190;0,0360;0,0130;0,0000;0,1650;0,0980;0,0210;0,0130;0,0040;0,0360;0,0021;0,0020;0,0650;0,0170;0,0000;0,0000;0,0380;0,0250;0,0000;0,0000;0,0570;0,1980;0,3560;560,82164502;44,323982;1,95777778;23237,000;46018,000
411;4101;478;881;0,1900;0,1570;0,1190;0,0360;0,0130;0,0000;0,1650;0,0980;0,0210;0,0130;0,0040;0,0360;0,0021;0,0020;0,0650;0,0170;0,0000;0,0000;0,0380;0,0250;0,0000;0,0000;0,0570;0,1980;0,3560;560,82164502;44,323982;1,95777778;23237,000;46018,000
412;4102;571;1169;0,2080;0,1380;0,0960;0,0390;0,0140;0,0020;0,1510;0,1090;0,0260;0,0210;0,0070;0,0250;0,0053;0,0020;0,0860;0,0160;0,0020;0,0000;0,0190;0,0330;0,0020;0,0000;0,0830;0,2510;0,2760;327,02787369;46,282609;2,19324578;23074,000;48995,000
412;4102;571;1169;0,2080;0,1380;0,0960;0,0390;0,0140;0,0020;0,1510;0,1090;0,0260;0,0210;0,0070;0,0250;0,0053;0,0020;0,0860;0,0160;0,0020;0,0000;0,0190;0,0330;0,0020;0,0000;0,0830;0,2510;0,2760;327,02787369;46,282609;2,19324578;23074,000;48995,000
413;4103;669;1234;0,1960;0,1350;0,1260;0,0400;0,0100;0,0000;0,1550;0,1260;0,0240;0,0160;0,0070;0,0330;0,0060;0,0030;0,0520;0,0240;0,0010;0,0000;0,0160;0,0280;0,0000;0,0000;0,0620;0,2490;0,2230;555,80009980;47,076984;1,94330709;23848,000;47126,000
413;4103;669;1234;0,1960;0,1350;0,1260;0,0400;0,0100;0,0000;0,1550;0,1260;0,0240;0,0160;0,0070;0,0330;0,0060;0,0030;0,0520;0,0240;0,0010;0,0000;0,0160;0,0280;0,0000;0,0000;0,0620;0,2490;0,2230;555,80009980;47,076984;1,94330709;23848,000;47126,000
414;4104;564;1144;0,1580;0,1280;0,1220;0,0280;0,0140;0,0000;0,1400;0,1210;0,0300;0,0120;0,0140;0,0390;0,0124;0,0040;0,0850;0,0230;0,0040;0,0000;0,0230;0,0430;0,0000;0,0000;0,0820;0,2420;0,1950;609,58790316;46,515873;2,16257089;23320,000;50922,000
414;4104;564;1144;0,1580;0,1280;0,1220;0,0280;0,0140;0,0000;0,1400;0,1210;0,0300;0,0120;0,0140;0,0390;0,0124;0,0040;0,0850;0,0230;0,0040;0,0000;0,0230;0,0430;0,0000;0,0000;0,0820;0,2420;0,1950;609,58790316;46,515873;2,16257089;23320,000;50922,000
415;4105;502;1089;0,1350;0,0840;0,1310;0,0420;0,0120;0,0040;0,1160;0,1370;0,0560;0,0340;0,0160;0,0380;0,0060;0,0020;0,0760;0,0360;0,0040;0,0040;0,0320;0,0360;0,0000;0,0000;0,1170;0,2450;0,1550;375,88119855;46,159894;2,24536083;26981,000;60853,000
415;4105;487;1056;0,1310;0,0815;0,1271;0,0407;0,0116;0,0039;0,1125;0,1329;0,0543;0,0330;0,0155;0,0369;0,0058;0,0019;0,0737;0,0349;0,0039;0,0039;0,0310;0,0349;0,0000;0,0000;0,1135;0,2377;0,1504;364,60476259;44,775097;2,17800000;26171,570;59027,410
416;4106;541;1111;0,1940;0,0890;0,0980;0,0460;0,0110;0,0020;0,1680;0,1150;0,0260;0,0240;0,0070;0,0500;0,0037;0,0060;0,0910;0,0090;0,0040;0,0040;0,0200;0,0330;0,0000;0,0000;0,0920;0,2230;0,2540;665,00113494;44,940141;2,17416830;21980,000;48493,000
416;4106;541;1111;0,1940;0,0890;0,0980;0,0460;0,0110;0,0020;0,1680;0,1150;0,0260;0,0240;0,0070;0,0500;0,0037;0,0060;0,0910;0,0090;0,0040;0,0040;0,0200;0,0330;0,0000;0,0000;0,0920;0,2230;0,2540;665,00113494;44,940141;2,17416830;21980,000;48493,000
417;4107;312;715;0,1127;0,0940;0,1127;0,0346;0,0059;0,0030;0,1355;0,1197;0,0564;0,0376;0,0287;0,0129;0,0094;0,0099;0,0781;0,0247;0,0030;0,0000;0,0475;0,0623;0,0000;0,0000;0,1256;0,2205;0,1859;419,55724489;44,210390;2,44043345;29381,212;73191,934
417;4107;315;723;0,1140;0,0950;0,1140;0,0350;0,0060;0,0030;0,1370;0,1210;0,0570;0,0380;0,0290;0,0130;0,0095;0,0100;0,0790;0,0250;0,0030;0,0000;0,0480;0,0630;0,0000;0,0000;0,1270;0,2230;0,1880;424,22370565;44,702114;2,46757679;29708,000;74006,000
417;4107;184;423;0,0667;0,0556;0,0667;0,0205;0,0035;0,0018;0,0801;0,0708;0,0333;0,0222;0,0170;0,0076;0,0056;0,0059;0,0462;0,0146;0,0018;0,0000;0,0281;0,0369;0,0000;0,0000;0,0743;0,1305;0,1100;248,17086781;26,150736;1,44353242;17379,180;43293,510
418;4108;479;933;0,1730;0,1420;0,1020;0,0350;0,0130;0,0000;0,1920;0,1060;0,0230;0,0250;0,0040;0,0210;0,0104;0,0060;0,0520;0,0420;0,0000;0,0000;0,0350;0,0170;0,0000;0,0000;0,0830;0,2180;0,2010;259,27979563;45,034932;2,09662921;24296,000;52138,000
418;4108;407;792;0,1469;0,1206;0,0866;0,0297;0,0110;0,0000;0,1630;0,0900;0,0195;0,0212;0,0034;0,0178;0,0089;0,0051;0,0441;0,0357;0,0000;0,0000;0,0297;0,0144;0,0000;0,0000;0,0705;0,1851;0,1706;220,12854649;38,234657;1,78003820;20627,304;44265,162
419;4109;238;532;0,0395;0,0339;0,0432;0,0179;0,0046;0,0020;0,0388;0,0418;0,0129;0,0120;0,0046;0,0133;0,0028;0,0010;0,0256;0,0106;0,0023;0,0013;0,0110;0,0129;0,0000;0,0000;0,0375;0,0837;0,0521;151,45391439;15,450595;0,75933143;9294,340;21598,924
419;4109;717;1601;0,1190;0,1020;0,1300;0,0540;0,0140;0,0060;0,1170;0,1260;0,0390;0,0360;0,0140;0,0400;0,0084;0,0030;0,0770;0,0320;0,0070;0,0040;0,0330;0,0390;0,0000;0,0000;0,1130;0,2520;0,1570;456,18648912;46,537935;2,28714286;27995,000;65057,000
419;4109;327;730;0,0543;0,0465;0,0593;0,0246;0,0064;0,0027;0,0534;0,0575;0,0178;0,0164;0,0064;0,0182;0,0038;0,0014;0,0351;0,0146;0,0032;0,0018;0,0150;0,0178;0,0000;0,0000;0,0515;0,1149;0,0716;208,02103904;21,221299;1,04293714;12765,720;29665,992
420;4110;534;1153;0,1740;0,1100;0,1120;0,0320;0,0110;0,0040;0,1290;0,1290;0,0430;0,0210;0,0090;0,0370;0,0019;0,0060;0,1030;0,0190;0,0000;0,0000;0,0210;0,0360;0,0020;0,0000;0,1040;0,2270;0,2260;733,62126826;44,620879;2,27865613;25121,000;56983,000
421;4111;733;1774;0,1080;0,0910;0,1010;0,0200;0,0150;0,0000;0,1310;0,1680;0,0220;0,0270;0,0080;0,0520;0,0109;0,0010;0,1040;0,0420;0,0080;0,0000;0,0370;0,0530;0,0000;0,0000;0,0920;0,2380;0,1740;343,19081506;46,234831;2,56729378;28155,000;73305,000
421;4111;180;436;0,0266;0,0224;0,0248;0,0049;0,0037;0,0000;0,0322;0,0413;0,0054;0,0066;0,0020;0,0128;0,0027;0,0002;0,0256;0,0103;0,0020;0,0000;0,0091;0,0130;0,0000;0,0000;0,0226;0,0585;0,0428;84,42494050;11,373769;0,63155427;6926,130;18033,030
421;4111;364;880;0,0536;0,0451;0,0501;0,0099;0,0074;0,0000;0,0650;0,0833;0,0109;0,0134;0,0040;0,0258;0,0054;0,0005;0,0516;0,0208;0,0040;0,0000;0,0184;0,0263;0,0000;0,0000;0,0456;0,1180;0,0863;170,22264427;22,932476;1,27337771;13964,880;36359,280
422;4112;612;1233;0,1944;0,1319;0,1091;0,0387;0,0149;0,0000;0,1210;0,1121;0,0387;0,0208;0,0179;0,0238;0,0048;0,0060;0,0744;0,0188;0,0030;0,0030;0,0238;0,0337;0,0000;0,0000;0,1121;0,2212;0,1964;405,35870441;44,446591;2,13701213;30409,760;67871,648
422;4112;617;1243;0,1960;0,1330;0,1100;0,0390;0,0150;0,0000;0,1220;0,1130;0,0390;0,0210;0,0180;0,0240;0,0049;0,0060;0,0750;0,0190;0,0030;0,0030;0,0240;0,0340;0,0000;0,0000;0,1130;0,2230;0,1980;408,62772622;44,805031;2,15424610;30655,000;68419,000
422;4112;290;584;0,0921;0,0625;0,0517;0,0183;0,0071;0,0000;0,0573;0,0531;0,0183;0,0099;0,0085;0,0113;0,0023;0,0028;0,0353;0,0089;0,0014;0,0014;0,0113;0,0160;0,0000;0,0000;0,0531;0,1048;0,0931;192,05503132;21,058365;1,01249567;14407,850;32156,930
423;4113;397;877;0,0860;0,0778;0,1040;0,0209;0,0172;0,0045;0,1324;0,0942;0,0209;0,0097;0,0127;0,0224;0,0099;0,0015;0,0576;0,0224;0,0015;0,0000;0,0254;0,0254;0,0015;0,0000;0,0778;0,1952;0,1376;270,37421191;34,601600;1,74088095;21889,472;50528,148
423;4113;512;1132;0,1110;0,1004;0,1341;0,0270;0,0222;0,0058;0,1708;0,1216;0,0270;0,0125;0,0164;0,0290;0,0127;0,0019;0,0743;0,0290;0,0019;0,0000;0,0328;0,0328;0,0019;0,0000;0,1004;0,2519;0,1776;348,81165039;44,639765;2,24592262;28239,760;65186,715
423;4113;531;1173;0,1150;0,1040;0,1390;0,0280;0,0230;0,0060;0,1770;0,1260;0,0280;0,0130;0,0170;0,0300;0,0132;0,0020;0,0770;0,0300;0,0020;0,0000;0,0340;0,0340;0,0020;0,0000;0,1040;0,2610;0,1840;361,46285015;46,258824;2,32738095;29264,000;67551,000
424;4114;116;284;0,0274;0,0215;0,0198;0,0114;0,0023;0,0014;0,0136;0,0270;0,0054;0,0043;0,0016;0,0095;0,0019;0,0025;0,0163;0,0045;0,0006;0,0000;0,0107;0,0120;0,0004;0,0000;0,0237;0,0499;0,0427;32,27632388;8,760602;0,51545554;6744,410;19054,874
424;4114;195;477;0,0460;0,0362;0,0333;0,0192;0,0039;0,0023;0,0228;0,0453;0,0091;0,0072;0,0026;0,0160;0,0033;0,0042;0,0274;0,0075;0,0010;0,0000;0,0179;0,0202;0,0007;0,0000;0,0398;0,0838;0,0717;54,23753394;14,721423;0,86617786;11333,390;32020,046
424;4114;595;1458;0,1404;0,1106;0,1016;0,0588;0,0120;0,0070;0,0697;0,1384;0,0279;0,0219;0,0080;0,0488;0,0100;0,0129;0,0837;0,0229;0,0030;0,0000;0,0548;0,0618;0,0020;0,0000;0,1215;0,2560;0,2191;165,70731228;44,977109;2,64635935;34625,940;97828,116
425;4115;630;1805;0,0760;0,0790;0,1030;0,0350;0,0080;0,0020;0,0750;0,1730;0,0350;0,0270;0,0250;0,0380;0,0111;0,0060;0,1190;0,0330;0,0100;0,0030;0,0600;0,0760;0,0050;0,0000;0,1210;0,3060;0,1310;181,10096610;49,078442;2,95417349;34765,000;98221,000
426;4116;402;872;0,1770;0,1090;0,0850;0,0650;0,0150;0,0070;0,1290;0,1140;0,0320;0,0250;0,0150;0,0270;0,0075;0,0020;0,0650;0,0320;0,0050;0,0000;0,0350;0,0520;0,0000;0,0000;0,1140;0,2120;0,2330;352,62632310;44,524664;2,33780161;34765,000;94325,000
426;4116;165;358;0,0726;0,0447;0,0349;0,0267;0,0062;0,0029;0,0529;0,0467;0,0131;0,0103;0,0062;0,0111;0,0031;0,0008;0,0267;0,0131;0,0021;0,0000;0,0144;0,0213;0,0000;0,0000;0,0467;0,0869;0,0955;144,57679247;18,255112;0,95849866;14253,650;38673,250
427;4117;73;169;0,0233;0,0273;0,0205;0,0111;0,0038;0,0000;0,0151;0,0233;0,0050;0,0066;0,0034;0,0111;0,0017;0,0028;0,0233;0,0044;0,0012;0,0000;0,0060;0,0101;0,0000;0,0006;0,0253;0,0454;0,0418;18,17966011;9,187405;0,49658824;6987,765;19742,421
427;4117;279;648;0,0896;0,1050;0,0787;0,0425;0,0147;0,0000;0,0579;0,0896;0,0193;0,0255;0,0131;0,0425;0,0064;0,0108;0,0896;0,0170;0,0046;0,0000;0,0232;0,0386;0,0000;0,0023;0,0973;0,1745;0,1606;69,82436621;35,286947;1,90729412;26838,580;75826,612
427;4117;268;622;0,0860;0,1008;0,0756;0,0408;0,0141;0,0000;0,0556;0,0860;0,0185;0,0245;0,0126;0,0408;0,0062;0,0104;0,0860;0,0163;0,0044;0,0000;0,0222;0,0371;0,0000;0,0022;0,0934;0,1675;0,1541;67,02053803;33,869984;1,83070588;25760,865;72781,761
428;4118;161;385;0,0653;0,0639;0,0501;0,0137;0,0043;0,0000;0,0568;0,0624;0,0000;0,0099;0,0057;0,0180;0,0028;0,0043;0,0388;0,0099;0,0028;0,0000;0,0222;0,0402;0,0014;0,0014;0,0468;0,1126;0,0965;43,68403694;21,950331;1,23649196;16443,845;46458,533
428;4118;267;636;0,1079;0,1056;0,0829;0,0227;0,0070;0,0000;0,0938;0,1032;0,0000;0,0164;0,0094;0,0297;0,0046;0,0070;0,0641;0,0164;0,0047;0,0000;0,0368;0,0665;0,0023;0,0023;0,0774;0,1861;0,1595;72,22181161;36,289976;2,04426367;27186,230;76808,822
428;4118;281;670;0,1137;0,1112;0,0873;0,0239;0,0074;0,0000;0,0989;0,1088;0,0000;0,0173;0,0099;0,0313;0,0048;0,0074;0,0676;0,0173;0,0049;0,0000;0,0387;0,0700;0,0025;0,0025;0,0816;0,1961;0,1681;76,10073244;38,239054;2,15405788;28646,360;80934,104
429;4119;633;1375;0,1600;0,1280;0,1000;0,0570;0,0080;0,0030;0,1180;0,1200;0,0170;0,0250;0,0020;0,0390;0,0079;0,0050;0,0820;0,0190;0,0030;0,0030;0,0490;0,0490;0,0030;0,0020;0,0880;0,2720;0,2090;202,64330977;47,539860;2,35042735;34765,000;98221,000
429;4119;229;498;0,0579;0,0463;0,0362;0,0206;0,0029;0,0011;0,0427;0,0434;0,0062;0,0091;0,0007;0,0141;0,0029;0,0018;0,0297;0,0069;0,0011;0,0011;0,0177;0,0177;0,0011;0,0007;0,0319;0,0985;0,0757;73,35687814;17,209429;0,85085470;12584,930;35556,002
430;4120;142;361;0,0418;0,0332;0,0332;0,0129;0,0074;0,0020;0,0332;0,0590;0,0106;0,0117;0,0074;0,0160;0,0043;0,0031;0,0485;0,0160;0,0012;0,0012;0,0117;0,0356;0,0000;0,0000;0,0524;0,0876;0,0825;144,81652673;17,493962;1,07612537;13593,115;38404,411
430;4120;364;922;0,1070;0,0850;0,0850;0,0330;0,0190;0,0050;0,0850;0,1510;0,0270;0,0300;0,0190;0,0410;0,0110;0,0080;0,1240;0,0410;0,0030;0,0030;0,0300;0,0910;0,0000;0,0000;0,1340;0,2240;0,2110;370,37474868;44,741590;2,75223881;34765,000;98221,000
431;4121;254;614;0,0659;0,0602;0,0529;0,0171;0,0104;0,0021;0,0571;0,0659;0,0083;0,0093;0,0042;0,0234;0,0074;0,0052;0,0446;0,0213;0,0031;0,0042;0,0254;0,0306;0,0000;0,0000;0,0545;0,1308;0,0929;235,22733207;23,818021;1,35237225;17638,734;46291,167
431;4121;389;939;0,1008;0,0921;0,0810;0,0262;0,0159;0,0032;0,0873;0,1008;0,0127;0,0143;0,0064;0,0357;0,0113;0,0079;0,0683;0,0326;0,0048;0,0064;0,0389;0,0468;0,0000;0,0000;0,0834;0,2001;0,1421;359,86609183;36,438360;2,06894714;26984,884;70819,242
431;4121;490;1183;0,1270;0,1160;0,1020;0,0330;0,0200;0,0040;0,1100;0,1270;0,0160;0,0180;0,0080;0,0450;0,0143;0,0100;0,0860;0,0410;0,0060;0,0080;0,0490;0,0590;0,0000;0,0000;0,1050;0,2520;0,1790;453,23185369;45,892140;2,60572687;33986,000;89193,000
432;4123;547;1105;0,1161;0,1146;0,0712;0,0277;0,0105;0,0007;0,1138;0,0771;0,0315;0,0142;0,0060;0,0255;0,0051;0,0060;0,0629;0,0225;0,0007;0,0000;0,0165;0,0247;0,0000;0,0007;0,0756;0,1543;0,1873;335,24787452;32,224972;1,69965385;24173,975;56953,211
