fid	COD_SEC	hog_troc	pob_troc	%una_mujer_pon	%un_hombre_pon	%una_muj_1_pon	%un_homb_1_pon	%una_muje__pon	%un_hombr__pon	%dos_adult_pon	%dos_adul__pon	%dos_adu_1_pon	%dos_adu_2_pon	%dos_adu_3_pon	%dos_adu_4_pon	%dos_adu_5_pon	%dos_adu_6_pon	%tres_adul_pon	%dos_adu_7_pon	%dos_adu_8_pon	%dos_adu_9_pon	%cuatro_ad_pon	%cinco_o_m_pon	%hogar_15__pon	%hogar_con_pon	%pob_15_pon	%pob_65_pon	%pob_ext_pon	Densidad_pon	Edad_Prome_pon	per_hog_sec_pon	renta_per_sec_pon	renta_hog_sec_pon	fid	COD_SEC	Código_es	nombre_est	
1748	14071	493	994	0,132	0,085	0,156	0,039	0,022	0	0,144	0,15	0,047	0,024	0,002	0,039	0,0162	0,012	0,065	0,014	0,002	0	0,03	0,02	0	0	0,109	0,255	0,176	308,733955	48,042553	2,04948454	15310	31355	1748	14071	917	Artilleros	ok
1749	14072	402	879	0,067	0,092	0,167	0,022	0,015	0,002	0,1	0,192	0,062	0,042	0,005	0,047	0,01	0,007	0,067	0,035	0,002	0	0,025	0,04	0	0	0,114	0,285	0,122	313,7464371	50,01896	2,2596401	16080	36263	1749	14072	917	Artilleros	ok
1750	14073	442	1025	0,097	0,061	0,122	0,045	0,018	0,002	0,118	0,165	0,052	0,025	0,002	0,052	0,0204	0,007	0,093	0,027	0	0	0,043	0,05	0	0	0,103	0,263	0,164	453,0922081	48,739887	2,36720554	15618	36938	1750	14073	917	Artilleros	ok
1751	14075	398	898	0,093	0,088	0,153	0,033	0,015	0,008	0,098	0,186	0,048	0,025	0,003	0,043	0,0226	0,008	0,075	0,025	0,003	0,003	0,035	0,038	0	0	0,105	0,28	0,221	345,1674137	48,903761	2,3025641	14842	34013	1751	14075	917	Artilleros	ok
1752	14076	378	880	0,066	0,048	0,167	0,026	0,016	0	0,124	0,206	0,048	0,048	0,003	0,037	0,0159	0	0,071	0,032	0,008	0,003	0,037	0,045	0	0	0,113	0,294	0,163	446,1968238	49,119518	2,35294118	15876	37658	1752	14076	917	Artilleros	ok
1753	14077	633	1480	0,0882	0,0852	0,1268	0,0327	0,0188	0,002	0,1298	0,1705	0,0436	0,0416	0,003	0,0386	0,0155	0,005	0,0793	0,0268	0,0059	0,002	0,0377	0,0386	0	0	0,1209	0,2517	0,1447	426,708221	47,618871	2,3485127	14894,73	35228,068	1753	14077	917	Artilleros	ok
1754	14079	131	440	0,0071	0,0095	0,0598	0,0122	0,0044	0	0,0194	0,087	0,0116	0,0105	0,001	0,0248	0,0026	0,001	0,0405	0,016	0	0	0,015	0,0139	0,0034	0	0,0163	0,1309	0,1064	14,07727894	16,907441	1,13891192	6706,16	16651,16	1754	14079	918	Pavones	ok
1757	14082	141	451	0,017	0,023	0,023	0,0046	0,0089	0	0,0435	0,046	0,0099	0,0142	0,0099	0,017	0,0035	0,0064	0,0347	0,0099	0,0028	0,0081	0,0258	0,046	0,0011	0	0,0641	0,0496	0,0573	47,12926179	13,941229	1,1859	2900,676	9742,434	1757	14082	915	Estrella	ok
1758	14083	23	62	0,0022	0,0033	0,0027	0,0007	0,0008	0	0,005	0,0068	0,0016	0,0011	0,0008	0,0025	0,0007	0,0002	0,004	0,0018	0,0003	0,0003	0,0019	0,0014	0	0	0,0057	0,0082	0,0045	2,40774652	1,678925	0,10566327	461,054	1271,024	1758	14083	916	Vinateros	ok
1758	14083	172	468	0,0166	0,0249	0,0206	0,0051	0,0057	0	0,0375	0,0509	0,012	0,0086	0,0057	0,0186	0,0052	0,0014	0,03	0,0137	0,0023	0,002	0,0143	0,0109	0	0	0,0429	0,0615	0,0337	18,12146062	12,63612	0,7952551	3470,038	9566,128	1758	14083	915	Estrella	ok
1759	14084	304	697	0,049	0,047	0,113	0,015	0,015	0	0,0763	0,1185	0,032	0,017	0,0048	0,0531	0,0046	0,0027	0,0565	0,0293	0,0075	0	0,017	0,0211	0,0014	0	0,0661	0,1873	0,0524	143,6276669	33,355354	1,60308966	14311,896	33647,529	1759	14084	916	Vinateros	ok
1759	14084	447	1024	0,072	0,069	0,166	0,022	0,022	0	0,112	0,174	0,047	0,025	0,007	0,078	0,0067	0,004	0,083	0,043	0,011	0	0,025	0,031	0,002	0	0,097	0,275	0,077	210,9069998	48,979962	2,35402299	21016	49409	1759	14084	915	Estrella	ok
1761	14086	137	415	0,0151	0,0088	0,0088	0,0037	0,0031	0,0008	0,0249	0,0186	0,008	0,0043	0,0014	0,0267	0,0036	0,0018	0,022	0,0267	0,0018	0,0024	0,0086	0,0126	0,0006	0	0,0198	0,0277	0,0092	23,26280007	8,95544	0,62084305	2764,812	8311,164	1761	14086	918	Pavones	ok
1761	14086	214	647	0,0235	0,0137	0,0137	0,0057	0,0048	0,0013	0,0388	0,0289	0,0124	0,0067	0,0022	0,0417	0,0057	0,0029	0,0343	0,0417	0,0029	0,0038	0,0134	0,0197	0,001	0	0,0308	0,0432	0,0143	36,26260011	13,959951	0,96778475	4309,854	12955,638	1761	14086	917	Artilleros	ok
1763	14088	316	777	0,0234	0,0383	0,0734	0,0289	0,0094	0,0039	0,0633	0,2351	0,0289	0,0234	0,0117	0,0656	0,0154	0	0,0773	0,0367	0,0039	0	0,025	0,0172	0	0	0,0679	0,2944	0,0414	174,1667967	40,933448	1,91402709	16804,777	41385,971	1763	14088	918	Pavones	ok
1766	14091	92	263	0,0078	0,0082	0,0078	0,0037	0,0017	0,0008	0,013	0,0154	0,0056	0,0059	0,0013	0,0193	0,0039	0,0007	0,0113	0,0247	0,0007	0	0,0037	0,0054	0	0	0,013	0,021	0,0049	18,52219998	6,3926	0,40375307	3040,806	8488,623	1766	14091	918	Pavones	ok
1767	14092	129	397	0,0162	0,0162	0,0121	0,0041	0,01	0,0026	0,0335	0,0209	0,0182	0,0115	0,0021	0,0323	0,0161	0,0026	0,0221	0,0409	0,0041	0,0015	0,0094	0,0173	0	0,0006	0,0426	0,0297	0,0165	32,43705991	11,798119	0,92654545	4106,886	12886,902	1767	14092	919	Valdebernardo	ok
1769	14094	63	163	0,0047	0,0048	0,0109	0,0024	0,0005	0,0002	0,008	0,0222	0,004	0,0047	0,0005	0,0111	0,0012	0,0008	0,0082	0,0116	0,0005	0	0,0023	0,0034	0	0	0,0083	0,0262	0,0041	1,7641664	5,091083	0,26975207	2542,452	6659,886	1769	14094	916	Vinateros	ok
1771	15001	384	956	0,0595	0,0613	0,0888	0,0408	0,0204	0,0018	0,111	0,1421	0,0329	0,0435	0,0018	0,0577	0,0185	0,0044	0,0719	0,0453	0,0062	0	0,0346	0,0453	0	0	0,0932	0,2078	0,1296	156,4075525	41,200445	2,21896984	16038,168	40076,328	1771	15001	507	El Carmen	ok
1771	15001	381	951	0,0592	0,0609	0,0883	0,0406	0,0203	0,0018	0,1104	0,1413	0,0327	0,0433	0,0018	0,0574	0,0184	0,0044	0,0715	0,045	0,0062	0	0,0344	0,045	0	0	0,0927	0,2066	0,1289	155,5268793	40,968461	2,20647564	15947,863	39850,673	1771	15001	201	Ventas	ok
1774	15005	2	6	0,0004	0,0005	0,0006	0,0002	0,0001	0,0001	0,0007	0,0017	0,0003	0,0003	0	0,0004	0,0002	0,0001	0,0006	0,0003	0	0	0,0003	0,0002	0	0	0,0007	0,002	0,0009	0,03676772	0,347422	0,01708333	106,239	259,553	1774	15005	253	Alsacia	ok
1774	15005	26	62	0,004	0,0055	0,0068	0,0026	0,0008	0,0007	0,0077	0,0179	0,0028	0,003	0	0,0048	0,0022	0,0007	0,0068	0,0035	0,0005	0	0,0033	0,0026	0	0	0,0074	0,022	0,01	0,39919236	3,772009	0,18547619	1153,452	2818,004	1774	15005	252	La Almudena	ok
1774	15005	71	168	0,0107	0,0148	0,0182	0,007	0,0023	0,0018	0,0207	0,0484	0,0076	0,0082	0	0,0129	0,0059	0,0018	0,0182	0,0094	0,0012	0	0,0088	0,007	0	0	0,0199	0,0595	0,0269	1,07676887	10,174499	0,50029762	3111,285	7601,195	1774	15005	251	La Elipa	ok
1778	15010	351	776	0,0816	0,1002	0,1058	0,0186	0,017	0,0016	0,1341	0,0614	0,0372	0,0315	0	0,0283	0,0112	0,0129	0,076	0,0145	0,0057	0,004	0,0259	0,0372	0	0,0016	0,101	0,1301	0,2157	264,8196204	35,605947	1,88467961	10020,008	23488,56	1778	15010	251	La Elipa	ok
1779	15011	576	1503	0,082	0,109	0,137	0,024	0,009	0	0,104	0,071	0,049	0,021	0,005	0,066	0,026	0,002	0,102	0,023	0,002	0	0,066	0,101	0	0,002	0,111	0,16	0,271	516,3757779	43,347436	2,73770492	10536	28965	1779	15011	251	La Elipa	ok
1780	15012	363	936	0,066	0,072	0,143	0,044	0,017	0,003	0,118	0,129	0,039	0,041	0	0,069	0,022	0,008	0,083	0,022	0,011	0,006	0,047	0,061	0	0	0,119	0,201	0,191	338,0269079	45,244635	2,68965517	13476	35047	1780	15012	251	La Elipa	ok
1781	15013	400	1007	0,068	0,105	0,113	0,028	0,018	0,005	0,13	0,123	0,043	0,025	0,005	0,053	0,02	0,008	0,093	0,058	0,008	0,003	0,045	0,055	0	0	0,104	0,183	0,211	265,0598517	45,31409	2,55583756	12833	32787	1781	15013	251	La Elipa	ok
1782	15014	533	1309	0,081	0,094	0,094	0,045	0,019	0,006	0,133	0,122	0,054	0,028	0,002	0,051	0,0263	0,008	0,083	0,036	0,006	0,002	0,054	0,058	0	0	0,114	0,183	0,222	269,075825	44,221239	2,50766284	12655	31686	1782	15014	251	La Elipa	ok
1783	15015	336	769	0,101	0,098	0,131	0,036	0,006	0,006	0,146	0,131	0,039	0,015	0,003	0,036	0,0149	0,006	0,086	0,033	0,018	0	0,03	0,065	0	0	0,099	0,2	0,247	496,5096325	46,097307	2,37345679	12098	28761	1783	15015	251	La Elipa	ok
1784	15016	378	894	0,0596	0,0729	0,0883	0,0231	0,0049	0,0049	0,1052	0,0764	0,0182	0,0168	0,0028	0,0336	0,0182	0,0028	0,0715	0,0182	0,0049	0,0014	0,0245	0,0505	0	0	0,075	0,129	0,2026	362,4611291	30,88472	1,73348062	8307,551	20045,095	1784	15016	251	La Elipa	ok
1787	15019	383	897	0,078	0,094	0,125	0,047	0,029	0,003	0,151	0,138	0,031	0,031	0,005	0,042	0,0261	0	0,057	0,021	0,008	0,005	0,044	0,06	0	0,003	0,115	0,218	0,228	635,8798768	44,764706	2,39839572	12561	30010	1787	15019	251	La Elipa	ok
1788	15020	475	1148	0,093	0,122	0,103	0,036	0,019	0,002	0,124	0,124	0,051	0,021	0,008	0,042	0,0295	0,006	0,067	0,032	0,008	0,004	0,048	0,059	0	0	0,125	0,189	0,289	514,56463	43,328981	2,51754386	12207	30816	1788	15020	251	La Elipa	ok
1789	15021	336	773	0,08	0,098	0,128	0,054	0,027	0	0,107	0,143	0,042	0,018	0,012	0,06	0,0327	0,006	0,074	0,033	0,009	0	0,033	0,045	0	0	0,112	0,23	0,225	555,5033583	46,154523	2,35670732	12452	29400	1789	15021	251	La Elipa	ok
1790	15022	486	1237	0,058	0,103	0,128	0,025	0,014	0,002	0,117	0,132	0,045	0,023	0,006	0,072	0,0267	0,002	0,06	0,047	0,006	0,004	0,047	0,082	0	0	0,107	0,188	0,208	655,3761857	44,139969	2,60970464	12787	33323	1790	15022	251	La Elipa	ok
1791	15023	685	1592	0,089	0,095	0,111	0,039	0,009	0,001	0,139	0,152	0,054	0,015	0,003	0,07	0,0146	0,009	0,063	0,041	0,007	0	0,035	0,051	0,001	0,001	0,094	0,22	0,206	381,8866455	46,381428	2,46439629	14332	35259	1791	15023	251	La Elipa	ok
1792	15024	190	444	0,0456	0,0479	0,0402	0,0176	0,0038	0,0008	0,0448	0,0525	0,0207	0,0123	0,0038	0,0207	0,0108	0,0015	0,0214	0,0084	0,0023	0	0,0115	0,0153	0,0008	0	0,0456	0,0823	0,0709	88,00781735	17,672148	0,91149281	6001,227	13944,264	1792	15024	507	El Carmen	ok
1792	15024	497	1159	0,119	0,125	0,105	0,046	0,01	0,002	0,117	0,137	0,054	0,032	0,01	0,054	0,0282	0,004	0,056	0,022	0,006	0	0,03	0,04	0,002	0	0,119	0,215	0,185	229,7854239	46,141379	2,3798768	15669	36408	1792	15024	251	La Elipa	ok
1793	15025	564	1281	0,096	0,078	0,071	0,044	0,016	0	0,163	0,177	0,032	0,028	0,005	0,06	0,0177	0,007	0,089	0,035	0,002	0	0,037	0,041	0	0	0,092	0,25	0,174	507,4821944	47,598665	2,35477941	16097	38007	1793	15025	251	La Elipa	ok
1794	15026	174	408	0,0443	0,0351	0,0451	0,0222	0,0059	0	0,0502	0,0564	0,018	0,0079	0,0008	0,023	0,008	0,0029	0,0314	0,0109	0,0029	0,0029	0,0209	0,028	0	0	0,0447	0,0869	0,1028	226,0903621	19,079697	1,02352381	5449,466	13714,998	1794	15026	251	La Elipa	ok
1795	15027	173	441	0,0326	0,0386	0,0451	0,0088	0,0088	0,0014	0,0525	0,0786	0,026	0,0223	0,0014	0,0312	0,01	0,0023	0,0437	0,0223	0,0023	0	0,0186	0,0177	0,0014	0	0,0618	0,0953	0,0786	202,7400223	20,862066	1,20241144	6746,685	17541,66	1795	15027	251	La Elipa	ok
1797	15029	501	996	0,0898	0,0959	0,1448	0,0331	0,0148	0,0017	0,1081	0,1369	0,0384	0,0122	0,0026	0,041	0,0167	0	0,0671	0,0227	0,0026	0	0,0183	0,0262	0	0	0,0724	0,2232	0,1526	501,2008633	42,385429	1,8205192	13699,992	28599,856	1797	15029	251	La Elipa	ok
1798	15030	531	1171	0,0632	0,0773	0,1528	0,0321	0,0113	0	0,0934	0,199	0,0434	0,0339	0,0038	0,0453	0,0151	0	0,0622	0,0453	0,0104	0	0,0302	0,0255	0	0	0,0849	0,3121	0,1273	307,6282281	47,284978	2,15691713	17449,272	39805,916	1798	15030	507	El Carmen	ok
1798	15030	301	663	0,0358	0,0438	0,0865	0,0182	0,0064	0	0,0529	0,1127	0,0246	0,0192	0,0021	0,0256	0,0085	0	0,0352	0,0256	0,0059	0	0,0171	0,0144	0	0	0,0481	0,1768	0,0721	174,2030475	26,776435	1,22141436	9881,136	22541,208	1798	15030	251	La Elipa	ok
1799	15031	461	1024	0,0815	0,0905	0,1219	0,0314	0,0125	0,0054	0,1236	0,1344	0,0502	0,0314	0,0018	0,0439	0,0122	0	0,0538	0,0224	0,009	0	0,0421	0,0278	0	0	0,0878	0,2365	0,1308	212,9325893	43,419508	2,07733874	15867,264	36849,792	1799	15031	507	El Carmen	ok
1800	15032	268	610	0,0369	0,0359	0,0576	0,0182	0,0084	0,002	0,0615	0,0822	0,0271	0,0226	0,001	0,0216	0,0081	0,003	0,0453	0,0197	0,0034	0	0,0182	0,0197	0	0	0,0546	0,1255	0,0664	214,8689914	23,191057	1,15984791	8964,732	21113,196	1800	15032	507	El Carmen	ok
1800	15032	473	1075	0,065	0,0633	0,1014	0,0321	0,0147	0,0035	0,1084	0,1448	0,0477	0,0399	0,0017	0,0381	0,0143	0,0052	0,0798	0,0347	0,0061	0	0,0321	0,0347	0	0	0,0962	0,2211	0,117	378,6410884	40,867168	2,04387833	15797,607	37205,571	1800	15032	201	Ventas	ok
1801	15033	312	667	0,0603	0,0573	0,0551	0,0082	0,0082	0,0013	0,0616	0,0543	0,0174	0,0065	0,0004	0,0165	0,0018	0,0013	0,0304	0,0109	0,0026	0,0004	0,0174	0,02	0	0,0013	0,0421	0,0903	0,1072	131,3198258	19,684101	0,96893023	7003,458	15696,044	1801	15033	507	El Carmen	ok
1801	15033	718	1536	0,139	0,132	0,127	0,019	0,019	0,003	0,142	0,125	0,04	0,015	0,001	0,038	0,0042	0,003	0,07	0,025	0,006	0,001	0,04	0,046	0	0,003	0,097	0,208	0,247	302,5802439	45,355072	2,23255814	16137	36166	1801	15033	201	Ventas	ok
1802	15034	402	936	0,127	0,085	0,092	0,027	0,032	0	0,147	0,152	0,057	0,032	0,002	0,06	0,0149	0,002	0,062	0,002	0	0,002	0,045	0,055	0,002	0	0,128	0,2	0,245	313,6617593	44,82651	2,43116883	13913	34117	1802	15034	507	El Carmen	ok
1803	15035	452	993	0,0973	0,072	0,0997	0,0261	0,0111	0,0032	0,1139	0,1084	0,0316	0,0277	0,0032	0,0388	0,0139	0	0,0443	0,0308	0	0,0032	0,0198	0,0459	0,0032	0	0,0815	0,1819	0,1384	391,3438875	36,276999	1,80635636	13575,933	30710,575	1803	15035	507	El Carmen	ok
1803	15035	428	942	0,0923	0,0683	0,0945	0,0248	0,0105	0,003	0,108	0,1028	0,03	0,0263	0,003	0,0368	0,0131	0	0,042	0,0293	0	0,003	0,0188	0,0435	0,003	0	0,0773	0,1725	0,1313	371,0593117	34,396649	1,71272727	12872,25	29118,75	1803	15035	251	La Elipa	ok
1804	15036	436	974	0,096	0,11	0,119	0,034	0,011	0,005	0,156	0,138	0,037	0,025	0	0,048	0,0138	0,002	0,076	0,028	0,009	0	0,048	0,044	0	0	0,086	0,211	0,252	508,7012301	46,088412	2,32458234	15033	35261	1804	15036	507	El Carmen	ok
1805	15037	218	507	0,0452	0,0418	0,0372	0,0194	0,0038	0,0011	0,0631	0,0426	0,0118	0,0087	0	0,0179	0,0053	0,0019	0,0239	0,0133	0,0019	0,0027	0,0186	0,0198	0	0	0,0391	0,073	0,1041	182,8495195	16,839096	0,92167273	5360,66	12915,44	1805	15037	507	El Carmen	ok
1805	15037	427	994	0,0887	0,082	0,073	0,038	0,0075	0,0022	0,1237	0,0834	0,0231	0,0171	0	0,035	0,0104	0,0037	0,0469	0,0261	0,0037	0,0052	0,0365	0,0387	0	0	0,0767	0,143	0,2041	358,4812948	33,013491	1,80696364	10509,715	25321,06	1805	15037	506	Quintana	ok
1805	15037	255	594	0,053	0,049	0,0436	0,0227	0,0045	0,0013	0,0739	0,0498	0,0138	0,0102	0	0,0209	0,0062	0,0022	0,028	0,0156	0,0022	0,0031	0,0218	0,0231	0	0	0,0458	0,0854	0,1219	214,126411	19,719468	1,07932727	6277,615	15124,66	1805	15037	251	La Elipa	ok
1806	15038	325	730	0,0394	0,0398	0,0414	0,0072	0,0044	0,0008	0,0677	0,0557	0,0215	0,01	0,0016	0,0199	0,0063	0,0004	0,0338	0,0115	0,0016	0,0008	0,0131	0,0203	0	0	0,0354	0,0852	0,0896	186,8263645	18,30499	0,92564005	5912,688	13803,834	1806	15038	506	Quintana	ok
1806	15038	792	1780	0,096	0,097	0,1009	0,0175	0,0107	0,0019	0,1649	0,1358	0,0524	0,0243	0,0039	0,0485	0,0155	0,001	0,0825	0,0281	0,0039	0,0019	0,032	0,0495	0	0	0,0863	0,2076	0,2183	455,3305868	44,612663	2,25595691	14410,32	33642,51	1806	15038	251	La Elipa	ok
1807	15039	807	1777	0,129	0,112	0,125	0,033	0,012	0	0,146	0,11	0,037	0,03	0,002	0,045	0,0136	0,005	0,071	0,026	0,007	0,004	0,029	0,062	0	0,001	0,1	0,2	0,282	565,8109499	45,142437	2,30479896	14283	33226	1807	15039	507	El Carmen	ok
1807	15039	227	499	0,0362	0,0315	0,0351	0,0093	0,0034	0	0,041	0,0309	0,0104	0,0084	0,0006	0,0126	0,0038	0,0014	0,02	0,0073	0,002	0,0011	0,0081	0,0174	0	0,0003	0,0281	0,0562	0,0792	158,9928769	12,685025	0,64764851	4013,523	9336,506	1807	15039	506	Quintana	ok
1808	15040	784	1750	0,122	0,131	0,11	0,038	0,004	0,003	0,143	0,108	0,042	0,017	0,004	0,04	0,014	0,005	0,085	0,022	0,006	0,005	0,037	0,064	0	0	0,104	0,201	0,305	476,983845	44,013123	2,29357798	14078	32504	1808	15040	506	Quintana	ok
1809	15041	398	957	0,0489	0,0572	0,05	0,0113	0,0088	0,0015	0,0973	0,0494	0,0185	0,0098	0,0041	0,0242	0,01	0,0026	0,0407	0,018	0,0015	0,0031	0,0242	0,0335	0,0005	0	0,0572	0,0783	0,1406	219,3439782	21,937195	1,33641061	6834,565	17772,135	1809	15041	506	Quintana	ok
1809	15041	750	1806	0,0923	0,1079	0,0943	0,0214	0,0165	0,0029	0,1837	0,0933	0,035	0,0185	0,0078	0,0457	0,0189	0,0049	0,0768	0,034	0,0029	0,0058	0,0457	0,0632	0,001	0	0,1079	0,1477	0,2654	413,9851394	41,403794	2,52231285	12899,412	33542,748	1809	15041	251	La Elipa	ok
1810	15042	265	641	0,0351	0,03	0,0326	0,0083	0,0018	0,0004	0,046	0,055	0,0145	0,0112	0,0011	0,0366	0,004	0,0011	0,0322	0,0148	0,0025	0,0011	0,0134	0,0199	0,0004	0	0,034	0,0731	0,067	118,0602237	16,636442	0,91980201	5394,886	13579,706	1810	15042	705	Ascao	ok
1810	15042	294	710	0,0389	0,0333	0,0361	0,0092	0,002	0,0004	0,0509	0,061	0,016	0,0124	0,0012	0,0405	0,0044	0,0012	0,0357	0,0164	0,0028	0,0012	0,0148	0,0221	0,0004	0	0,0377	0,081	0,0742	130,7794191	18,428765	1,0188967	5976,103	15042,713	1810	15042	506	Quintana	ok
1810	15042	591	1431	0,0784	0,0671	0,0727	0,0186	0,004	0,0008	0,1026	0,1228	0,0323	0,025	0,0024	0,0816	0,0088	0,0024	0,0719	0,0331	0,0057	0,0024	0,0299	0,0444	0,0008	0	0,076	0,1632	0,1495	263,5156375	37,133273	2,05303874	12041,624	30310,504	1810	15042	251	La Elipa	ok
1811	15043	589	1396	0,098	0,105	0,083	0,037	0,003	0,003	0,161	0,131	0,037	0,029	0,003	0,048	0,0119	0,007	0,088	0,025	0,005	0	0,046	0,075	0	0,002	0,1	0,21	0,269	488,8108601	45,29212	2,49285714	14262	35997	1811	15043	506	Quintana	ok
1812	15044	143	329	0,0167	0,0193	0,0332	0,009	0,0035	0,0019	0,0309	0,0367	0,0084	0,0056	0,0005	0,0125	0,0023	0,0007	0,0216	0,0079	0,0007	0,0012	0,0084	0,0114	0	0,0005	0,0248	0,0601	0,0469	92,44183303	10,979597	0,55908844	3567,464	8597,456	1812	15044	707	Barrio de la Concepción	ok
1812	15044	615	1417	0,072	0,083	0,143	0,039	0,015	0,008	0,133	0,158	0,036	0,024	0,002	0,054	0,0098	0,003	0,093	0,034	0,003	0,005	0,036	0,049	0	0,002	0,107	0,259	0,202	398,4561769	47,32585	2,40986395	15377	37058	1812	15044	705	Ascao	ok
1812	15044	303	697	0,0354	0,0408	0,0704	0,0192	0,0074	0,0039	0,0654	0,0777	0,0177	0,0118	0,001	0,0266	0,0048	0,0015	0,0458	0,0167	0,0015	0,0025	0,0177	0,0241	0	0,001	0,0526	0,1274	0,0994	196,040439	23,284318	1,18565306	7565,484	18232,536	1812	15044	506	Quintana	ok
1812	15044	126	290	0,0148	0,017	0,0293	0,008	0,0031	0,0016	0,0273	0,0324	0,0074	0,0049	0,0004	0,0111	0,002	0,0006	0,0191	0,007	0,0006	0,001	0,0074	0,01	0	0,0004	0,0219	0,0531	0,0414	81,68351626	9,701799	0,49402211	3152,285	7596,89	1812	15044	505	Pueblo Nuevo	ok
1813	15045	397	980	0,0495	0,0743	0,1079	0,0272	0,016	0	0,0983	0,127	0,0304	0,0192	0,0016	0,032	0,008	0,0048	0,0711	0,0224	0,0016	0	0,0384	0,0695	0	0	0,0791	0,2069	0,1974	320,5751142	37,671464	2,00485276	11758,883	29348,069	1813	15045	707	Barrio de la Concepción	ok
1813	15045	497	1227	0,062	0,093	0,135	0,034	0,02	0	0,123	0,159	0,038	0,024	0,002	0,04	0,0101	0,006	0,089	0,028	0,002	0	0,048	0,087	0	0	0,099	0,259	0,247	401,2204182	47,148265	2,50920245	14717	36731	1813	15045	705	Ascao	ok
1813	15045	318	785	0,0397	0,0595	0,0864	0,0218	0,0128	0	0,0787	0,1018	0,0243	0,0154	0,0013	0,0256	0,0064	0,0038	0,057	0,0179	0,0013	0	0,0307	0,0557	0	0	0,0634	0,1658	0,1581	256,7810677	30,17489	1,60588957	9418,88	23507,84	1813	15045	506	Quintana	ok
1813	15045	385	950	0,048	0,072	0,1045	0,0263	0,0155	0	0,0952	0,1231	0,0294	0,0186	0,0015	0,031	0,0078	0,0046	0,0689	0,0217	0,0015	0	0,0372	0,0673	0	0	0,0766	0,2005	0,1912	310,5446037	36,492757	1,9421227	11390,958	28429,794	1813	15045	505	Pueblo Nuevo	ok
1814	15046	614	1528	0,1042	0,0883	0,0804	0,0288	0,0099	0,005	0,13	0,1667	0,0308	0,0179	0,002	0,0516	0,0144	0,003	0,0982	0,0258	0,002	0,002	0,0466	0,0863	0,002	0	0,0843	0,2113	0,243	549,4971494	45,516256	2,62037736	14237,184	37998,56	1814	15046	707	Barrio de la Concepción	ok
1814	15046	619	1540	0,105	0,089	0,081	0,029	0,01	0,005	0,131	0,168	0,031	0,018	0,002	0,052	0,0145	0,003	0,099	0,026	0,002	0,002	0,047	0,087	0,002	0	0,085	0,213	0,245	553,928578	45,883323	2,64150943	14352	38305	1814	15046	705	Ascao	ok
1814	15046	454	1129	0,077	0,0652	0,0594	0,0213	0,0073	0,0037	0,096	0,1231	0,0227	0,0132	0,0015	0,0381	0,0107	0,0022	0,0726	0,0191	0,0015	0,0015	0,0345	0,0638	0,0015	0	0,0623	0,1561	0,1796	406,0296477	33,632476	1,93622642	10520,016	28077,565	1814	15046	506	Quintana	ok
1814	15046	610	1517	0,1034	0,0877	0,0798	0,0286	0,0099	0,0049	0,129	0,1655	0,0305	0,0177	0,002	0,0512	0,0143	0,003	0,0975	0,0256	0,002	0,002	0,0463	0,0857	0,002	0	0,0837	0,2098	0,2413	545,6196493	45,195073	2,60188679	14136,72	37730,425	1814	15046	505	Pueblo Nuevo	ok
1815	15047	419	976	0,095	0,107	0,119	0,038	0,002	0	0,129	0,119	0,036	0,017	0,007	0,067	0,0119	0,005	0,084	0,024	0,007	0,002	0,074	0,055	0	0	0,095	0,227	0,27	462,7701067	46,453979	2,5025641	14357	35763	1815	15047	707	Barrio de la Concepción	ok
1815	15047	419	976	0,095	0,107	0,119	0,038	0,002	0	0,129	0,119	0,036	0,017	0,007	0,067	0,0119	0,005	0,084	0,024	0,007	0,002	0,074	0,055	0	0	0,095	0,227	0,27	462,7701067	46,453979	2,5025641	14357	35763	1815	15047	705	Ascao	ok
1815	15047	304	709	0,069	0,0777	0,0864	0,0276	0,0015	0	0,0937	0,0864	0,0261	0,0123	0,0051	0,0486	0,0087	0,0036	0,061	0,0174	0,0051	0,0015	0,0537	0,0399	0	0	0,069	0,1648	0,196	335,9710975	33,725589	1,81686154	10423,182	25963,938	1815	15047	506	Quintana	ok
1815	15047	419	976	0,095	0,107	0,119	0,038	0,002	0	0,129	0,119	0,036	0,017	0,007	0,067	0,0119	0,005	0,084	0,024	0,007	0,002	0,074	0,055	0	0	0,095	0,227	0,27	462,7701067	46,453979	2,5025641	14357	35763	1815	15047	505	Pueblo Nuevo	ok
1816	15048	543	1352	0,059	0,072	0,107	0,033	0,013	0,002	0,144	0,138	0,039	0,018	0,007	0,064	0,0129	0,004	0,092	0,037	0,006	0,009	0,046	0,098	0	0	0,106	0,198	0,316	521,0322618	44,018519	2,67193676	13153	35400	1816	15048	707	Barrio de la Concepción	ok
1816	15048	543	1352	0,059	0,072	0,107	0,033	0,013	0,002	0,144	0,138	0,039	0,018	0,007	0,064	0,0129	0,004	0,092	0,037	0,006	0,009	0,046	0,098	0	0	0,106	0,198	0,316	521,0322618	44,018519	2,67193676	13153	35400	1816	15048	705	Ascao	ok
1816	15048	411	1023	0,0447	0,0545	0,081	0,025	0,0098	0,0015	0,109	0,1045	0,0295	0,0136	0,0053	0,0484	0,0098	0,003	0,0696	0,028	0,0045	0,0068	0,0348	0,0742	0	0	0,0802	0,1499	0,2392	394,4214222	33,322019	2,02265613	9956,821	26797,8	1816	15048	506	Quintana	ok
