fid;COD_SEC;Código_es;nombre_est;por_hog_1_pon;por_hog_2_pon;por_hog_3_pon;por_hog_4_pon;por_hog_5_pon;pog_hog_6_pon;por_hog_7_pon;por_hog_8_pon;por_hog_9_pon;por_hog_10_pon;por_hog_11_pon;por_hog_12_pon;por_hog_13_pon;por_hog_14_pon;por_hog_15_pon;por_hog_16_pon;por_hog_17_pon;por_hog_18_pon;por_hog_19_pon;por_hog_20_pon;por_hog_21_pon;por_hog_22_pon;por_pob15_pon;por_pob65_pon;por_pob16_64_pon;por_pob_ext_pon;hog_troc;pob_troc;Densidad_pon;Edad_Prome_pon;renta_med_persona_pon;renta_med_hog_pon;per_hog_med_pon
2208;7129;714;Islas Filipinas;0,004303;0,003410;0,005115;0,001705;0,000081;0,000081;0,003004;0,005358;0,001461;0,001218;0,000244;0,000812;0,000244;0,000244;0,002111;0,000812;0,000244;0,000000;0,001055;0,000893;0,000081;0,000000;0,003311;0,010725;0,018439;0,004215;400;849;84,76735612;12,41;7125,24;15809,92;0,57
2210;7130;621;Vicente Aleixandre;0,000923;0,000989;0,001384;0,000461;0,000242;0,000110;0,001230;0,001956;0,000286;0,000615;0,000242;0,000527;0,000088;0,000110;0,000835;0,000417;0,000066;0,000022;0,000308;0,000505;0,000000;0,000000;0,001515;0,003030;0,006771;0,001059;72;169;48,76207631;11,57;8703,46;22856,81;0,60
2211;7130;714;Islas Filipinas;0,005898;0,006319;0,008847;0,002949;0,001545;0,000702;0,007864;0,012498;0,001826;0,003932;0,001545;0,003370;0,000562;0,000702;0,005336;0,002668;0,000421;0,000140;0,001966;0,003230;0,000000;0,000000;0,009681;0,019363;0,043274;0,006765;459;1082;48,76207631;11,57;8703,46;22856,81;0,60
2212;7131;620;Guzmán el Bueno;0,001196;0,000942;0,002282;0,000399;0,000290;0,000000;0,001232;0,003913;0,000471;0,000942;0,000290;0,000906;0,000181;0,000109;0,002174;0,000652;0,000109;0,000000;0,000761;0,001014;0,000000;0,000000;0,002101;0,005480;0,010279;0,001178;242;608;110,1977511;12,26;8118,64;21009,22;0,65
2213;7131;714;Islas Filipinas;0,002437;0,001920;0,004653;0,000812;0,000591;0,000000;0,002511;0,007977;0,000960;0,001920;0,000591;0,001847;0,000369;0,000222;0,004432;0,001330;0,000222;0,000000;0,001551;0,002068;0,000000;0,000000;0,004284;0,011173;0,020957;0,002403;493;1239;110,1977511;12,26;8118,64;21009,22;0,65
2214;7132;620;Guzmán el Bueno;0,006258;0,005904;0,006140;0,001299;0,000826;0,000472;0,005077;0,007557;0,001063;0,001889;0,000354;0,002125;0,000118;0,000118;0,004014;0,000590;0,000000;0,000000;0,001299;0,003778;0,000472;0,000000;0,004303;0,018558;0,026492;0,006634;164;431;27,9670046;13,30;8461,37;22350,85;0,68
2215;7132;621;Vicente Aleixandre;0,014043;0,013248;0,013778;0,002915;0,001855;0,001060;0,011393;0,016957;0,002385;0,004239;0,000795;0,004769;0,000265;0,000265;0,009008;0,001325;0,000000;0,000000;0,002915;0,008479;0,001060;0,000000;0,009657;0,041645;0,059449;0,014888;369;967;27,9670046;13,30;8461,37;22350,85;0,68
2216;7132;714;Islas Filipinas;0,002967;0,002799;0,002911;0,000616;0,000392;0,000224;0,002407;0,003583;0,000504;0,000896;0,000168;0,001008;0,000056;0,000056;0,001903;0,000280;0,000000;0,000000;0,000616;0,001791;0,000224;0,000000;0,002040;0,008798;0,012560;0,003145;78;204;27,9670046;13,30;8461,37;22350,85;0,68
2217;7133;620;Guzmán el Bueno;0,003790;0,002219;0,006934;0,002034;0,000647;0,000185;0,002774;0,009245;0,001387;0,001664;0,000555;0,001479;0,000185;0,000185;0,004068;0,001294;0,000462;0,000092;0,001572;0,002311;0,000000;0,000000;0,004519;0,014101;0,024463;0,002454;466;1090;81,88907578;12,45;7749,37;19057,98;0,61
2219;7133;714;Islas Filipinas;0,001559;0,000913;0,002852;0,000836;0,000266;0,000076;0,001141;0,003802;0,000570;0,000684;0,000228;0,000608;0,000076;0,000076;0,001673;0,000532;0,000190;0,000038;0,000646;0,000951;0,000000;0,000000;0,001858;0,005799;0,010060;0,001009;192;448;81,88907578;12,45;7749,37;19057,98;0,61
2220;7135;620;Guzmán el Bueno;0,013038;0,014946;0,018126;0,004134;0,002226;0,000318;0,013038;0,020034;0,005406;0,005724;0,001590;0,006042;0,001272;0,000318;0,010176;0,004770;0,000954;0,000318;0,004452;0,006360;0,001590;0,000000;0,014682;0,038663;0,081485;0,015171;384;931;23,59982314;11,94;6420,51;15615,90;0,64
2221;7135;621;Vicente Aleixandre;0,011117;0,012744;0,015456;0,003525;0,001898;0,000271;0,011117;0,017083;0,004610;0,004881;0,001356;0,005152;0,001085;0,000271;0,008677;0,004067;0,000813;0,000271;0,003796;0,005423;0,001356;0,000000;0,012519;0,032967;0,069482;0,012937;327;794;23,59982314;11,94;6420,51;15615,90;0,64
2224;8010;720;Avenida de la Ilustración;0,000420;0,000606;0,001538;0,000420;0,000233;0,000047;0,001212;0,002611;0,000559;0,000793;0,000186;0,001212;0,000420;0,000093;0,001305;0,000373;0,000186;0,000047;0,000839;0,000839;0,000093;0,000000;0,001750;0,004287;0,007996;0,001381;26;74;16,97128926;12,31;6038,72;17086,46;0,72
2225;8011;720;Avenida de la Ilustración;0,002187;0,002624;0,002515;0,001421;0,000656;0,000109;0,003061;0,006013;0,000875;0,001531;0,000328;0,001531;0,000437;0,000219;0,002952;0,001203;0,000328;0,000000;0,002077;0,001203;0,000000;0,000000;0,003941;0,007924;0,019403;0,005011;138;344;35,86403692;11,72;3962,81;10352,77;0,65
2227;8012;721;Lacoma;0,001025;0,000769;0,002101;0,000615;0,000308;0,000154;0,001691;0,005074;0,001179;0,001486;0,000410;0,002050;0,000513;0,000410;0,001845;0,001486;0,000308;0,000051;0,001230;0,001948;0,000051;0,000000;0,003483;0,006058;0,015162;0,002373;61;181;24,00952343;11,38;7044,63;21180,46;0,77
2229;8014;721;Lacoma;0,000363;0,000606;0,002969;0,000666;0,000242;0,000182;0,001090;0,005271;0,000788;0,001030;0,000303;0,001090;0,000303;0,000121;0,001212;0,000727;0,000121;0,000061;0,000545;0,000363;0,000000;0,000000;0,002320;0,006530;0,009203;0,000908;298;718;126,5093425;12,52;5426,36;12965,18;0,60
2230;8015;720;Avenida de la Ilustración;0,001937;0,002421;0,005714;0,001550;0,000291;0,000291;0,002809;0,008329;0,001646;0,001646;0,000194;0,002518;0,000872;0,000097;0,003390;0,001453;0,000291;0,000097;0,001840;0,000969;0,000000;0,000000;0,004127;0,013432;0,020795;0,002670;332;806;66,05175381;12,75;4725,38;11770,76;0,62
2231;8015;721;Lacoma;0,002152;0,002690;0,006349;0,001722;0,000323;0,000323;0,003121;0,009254;0,001829;0,001829;0,000215;0,002798;0,000968;0,000108;0,003766;0,001614;0,000323;0,000108;0,002045;0,001076;0,000000;0,000000;0,004585;0,014924;0,023104;0,002967;369;895;66,05175381;12,75;4725,38;11770,76;0,62
2232;8016;720;Avenida de la Ilustración;0,002678;0,002827;0,002827;0,000967;0,001042;0,000149;0,003794;0,003274;0,001786;0,000595;0,000446;0,001265;0,000818;0,000521;0,002009;0,001488;0,000000;0,000000;0,001637;0,001637;0,000000;0,000000;0,004471;0,004756;0,020533;0,006835;400;1028;112,0055891;10,61;2893,31;7492,26;0,64
2233;8016;721;Lacoma;0,002678;0,002827;0,002827;0,000967;0,001042;0,000149;0,003794;0,003274;0,001786;0,000595;0,000446;0,001265;0,000818;0,000521;0,002009;0,001488;0,000000;0,000000;0,001637;0,001637;0,000000;0,000000;0,004471;0,004756;0,020533;0,006835;400;1028;112,0055891;10,61;2893,31;7492,26;0,64
2234;8017;720;Avenida de la Ilustración;0,002148;0,001628;0,002321;0,000866;0,000658;0,000035;0,003291;0,003499;0,001074;0,000935;0,000173;0,002044;0,000450;0,000173;0,001975;0,001594;0,000208;0,000035;0,000762;0,000797;0,000000;0,000035;0,002765;0,004957;0,016980;0,002695;239;596;76,44478033;11,50;4530,10;11412,26;0,64
2235;8017;721;Lacoma;0,006419;0,004866;0,006936;0,002588;0,001967;0,000104;0,009835;0,010456;0,003209;0,002795;0,000518;0,006108;0,001346;0,000518;0,005901;0,004762;0,000621;0,000104;0,002278;0,002381;0,000000;0,000104;0,008262;0,014813;0,050740;0,008053;713;1782;76,44478033;11,50;4530,10;11412,26;0,64
2236;8018;720;Avenida de la Ilustración;0,001382;0,001907;0,001811;0,000524;0,000620;0,000048;0,002335;0,002478;0,000953;0,000238;0,000048;0,000953;0,000238;0,000143;0,000953;0,000858;0,000095;0,000000;0,000620;0,000715;0,000000;0,000048;0,001834;0,003547;0,011587;0,003466;354;818;157,1850796;11,41;3039,51;7189,83;0,59
2237;8018;721;Lacoma;0,001392;0,001920;0,001824;0,000528;0,000624;0,000048;0,002352;0,002496;0,000960;0,000240;0,000048;0,000960;0,000240;0,000144;0,000960;0,000864;0,000096;0,000000;0,000624;0,000720;0,000000;0,000048;0,001847;0,003572;0,011669;0,003490;356;824;157,1850796;11,41;3039,51;7189,83;0,59
2238;8019;720;Avenida de la Ilustración;0,011625;0,013875;0,018750;0,004500;0,002250;0,000375;0,022125;0,018000;0,004875;0,004875;0,000375;0,012375;0,002625;0,001125;0,013125;0,003375;0,000375;0,000375;0,004500;0,004125;0,000000;0,000000;0,016102;0,033492;0,094034;0,027373;278;643;14,38762392;11,70;3111,36;7391,87;0,59
2239;8019;721;Lacoma;0,010782;0,012869;0,017391;0,004174;0,002087;0,000348;0,020521;0,016695;0,004522;0,004522;0,000348;0,011478;0,002435;0,001043;0,012174;0,003130;0,000348;0,000348;0,004174;0,003826;0,000000;0,000000;0,014934;0,031063;0,087216;0,025388;258;597;14,38762392;11,70;3111,36;7391,87;0,59
2240;8020;720;Avenida de la Ilustración;0,002243;0,001668;0,003163;0,001035;0,001035;0,000115;0,002818;0,004830;0,000575;0,000805;0,000173;0,001035;0,000173;0,000000;0,001380;0,000403;0,000000;0,000115;0,000575;0,000690;0,000000;0,000058;0,002389;0,007493;0,013004;0,003013;398;809;117,4966777;12,96;4336,83;9210,17;0,53
2242;8021;720;Avenida de la Ilustración;0,002266;0,002060;0,004395;0,001099;0,000343;0,000275;0,002472;0,005219;0,001579;0,001030;0,000000;0,001305;0,000481;0,000000;0,003296;0,000961;0,000343;0,000069;0,001030;0,001236;0,000000;0,000000;0,003408;0,008674;0,017376;0,003915;429;1028;113,2674815;12,10;3734,24;9181,38;0,61
2244;8022;720;Avenida de la Ilustración;0,000869;0,001107;0,002095;0,000593;0,000119;0,000119;0,001541;0,003557;0,001146;0,000435;0,000040;0,000909;0,000237;0,000079;0,001857;0,000316;0,000079;0,000040;0,000632;0,000356;0,000000;0,000000;0,001616;0,005605;0,008904;0,001633;408;940;189,5205919;12,64;4187,12;9923,17;0,59
2246;8023;720;Avenida de la Ilustración;0,001584;0,001528;0,003508;0,000962;0,000396;0,000057;0,002320;0,004866;0,001075;0,000736;0,000057;0,001245;0,000453;0,000057;0,002037;0,000736;0,000170;0,000000;0,000679;0,000792;0,000000;0,000000;0,002508;0,007549;0,013198;0,002362;411;931;130,9952257;12,32;4165,09;9725,39;0,58
2248;8024;719;Peñagrande;0,008189;0,008636;0,011763;0,004169;0,002829;0,000893;0,012061;0,016081;0,005956;0,006551;0,001489;0,009678;0,002085;0,000149;0,010869;0,005509;0,000298;0,000000;0,003722;0,001787;0,000000;0,000000;0,014621;0,026528;0,071564;0,006478;725;1736;49,49964617;11,55;5248,36;12895,09;0,61
2249;8024;720;Avenida de la Ilustración;0,008426;0,008886;0,012103;0,004290;0,002911;0,000919;0,012410;0,016546;0,006128;0,006741;0,001532;0,009958;0,002145;0,000153;0,011184;0,005669;0,000306;0,000000;0,003830;0,001838;0,000000;0,000000;0,015044;0,027296;0,073635;0,006665;746;1786;49,49964617;11,55;5248,36;12895,09;0,61
2250;8025;719;Peñagrande;0,001647;0,001706;0,003470;0,000471;0,000471;0,000059;0,002059;0,005176;0,001647;0,000823;0,000000;0,000765;0,000294;0,000000;0,001823;0,000412;0,000176;0,000000;0,000765;0,000647;0,000000;0,000000;0,002374;0,007435;0,012601;0,003157;381;822;122,257047;12,53;3926,51;8899,73;0,57
2251;8025;720;Avenida de la Ilustración;0,001647;0,001706;0,003471;0,000471;0,000471;0,000059;0,002059;0,005177;0,001647;0,000824;0,000000;0,000765;0,000294;0,000000;0,001824;0,000412;0,000176;0,000000;0,000765;0,000647;0,000000;0,000000;0,002374;0,007436;0,012602;0,003157;381;822;122,257047;12,53;3926,51;8899,73;0,57
2252;8026;719;Peñagrande;0,001272;0,000929;0,002225;0,000562;0,000196;0,000024;0,001883;0,003081;0,000587;0,000465;0,000049;0,000856;0,000122;0,000049;0,001345;0,000391;0,000049;0,000024;0,000269;0,000416;0,000000;0,000000;0,001309;0,004868;0,008617;0,001630;288;632;137,0318763;12,89;4233,69;9342,35;0,55
2253;8026;720;Avenida de la Ilustración;0,002669;0,001950;0,004671;0,001181;0,000411;0,000051;0,003952;0,006467;0,001232;0,000975;0,000103;0,001796;0,000257;0,000103;0,002823;0,000821;0,000103;0,000051;0,000565;0,000873;0,000000;0,000000;0,002747;0,010219;0,018087;0,003422;605;1326;137,0318763;12,89;4233,69;9342,35;0,55
2255;8027;720;Avenida de la Ilustración;0,002150;0,001830;0,003660;0,001418;0,000595;0,000183;0,002562;0,005719;0,001144;0,001281;0,000092;0,001190;0,000366;0,000137;0,002288;0,000686;0,000000;0,000000;0,000824;0,000503;0,000000;0,000000;0,003069;0,009185;0,014375;0,002945;582;1287;154,8832894;12,78;4286,26;9776,46;0,57
2256;8028;720;Avenida de la Ilustración;0,004686;0,002589;0,010481;0,002219;0,001110;0,000123;0,004192;0,012577;0,001850;0,002713;0,001110;0,003822;0,000986;0,000000;0,004932;0,002096;0,000617;0,000247;0,001110;0,001726;0,000000;0,000000;0,007772;0,019536;0,031878;0,008035;480;1127;60,73947133;12,49;4249,71;9907,15;0,59
2257;8029;719;Peñagrande;0,000833;0,000673;0,003141;0,000385;0,000417;0,000032;0,000929;0,003750;0,000897;0,001538;0,000449;0,001026;0,000513;0,000032;0,001859;0,001058;0,000096;0,000000;0,000705;0,000449;0,000000;0,000000;0,002975;0,005551;0,010255;0,000971;173;446;75,48639676;11,96;4995,01;12933,64;0,65
2258;8029;720;Avenida de la Ilustración;0,002829;0,002285;0,010664;0,001306;0,001415;0,000109;0,003156;0,012731;0,003047;0,005223;0,001523;0,003482;0,001741;0,000109;0,006311;0,003591;0,000326;0,000000;0,002394;0,001523;0,000000;0,000000;0,010099;0,018847;0,034820;0,003296;586;1514;75,48639676;11,96;4995,01;12933,64;0,65
2261;8031;901;Herrera Oria;0,002255;0,001948;0,008201;0,002870;0,000615;0,000718;0,003280;0,014967;0,003075;0,004510;0,000615;0,002665;0,001128;0,000410;0,005126;0,002665;0,000000;0,000000;0,002153;0,001948;0,000000;0,000103;0,008650;0,020224;0,030377;0,002640;568;1438;77,23822208;12,63;5905,03;15141,74;0,64
2263;8032;901;Herrera Oria;0,002164;0,002961;0,004214;0,001025;0,000456;0,000228;0,002619;0,006492;0,001822;0,001367;0,000114;0,001822;0,000569;0,000342;0,003758;0,000911;0,000000;0,000000;0,001139;0,001253;0,000000;0,000000;0,003753;0,010452;0,019051;0,003563;199;463;45,8672795;12,27;4239,45;10376,80;0,61
2264;8033;901;Herrera Oria;0,000576;0,000864;0,002418;0,000461;0,000230;0,000058;0,000864;0,005067;0,000749;0,001670;0,000633;0,001094;0,000576;0,000173;0,002361;0,001785;0,000345;0,000058;0,000691;0,001497;0,000000;0,000000;0,003192;0,006225;0,012750;0,000818;385;1107;159,8719361;11,88;6332,13;18381,53;0,73
2265;8034;901;Herrera Oria;0,003353;0,005932;0,018569;0,005158;0,003095;0,000000;0,007221;0,030432;0,004384;0,008253;0,003095;0,008511;0,002063;0,001547;0,018311;0,010832;0,003353;0,000000;0,005674;0,008769;0,000258;0,000000;0,019319;0,044652;0,084839;0,006470;577;1642;35,00455164;12,16;6397,72;18758,06;0,73
2266;8035;901;Herrera Oria;0,002044;0,001858;0,008919;0,003159;0,001672;0,000557;0,003716;0,027128;0,003159;0,003716;0,002601;0,004459;0,001486;0,000743;0,010405;0,004459;0,001115;0,000186;0,005389;0,003902;0,000000;0,000000;0,012627;0,034994;0,043054;0,005105;211;604;20,51221899;12,72;6904,43;20114,46;0,73
2267;8036;901;Herrera Oria;0,000596;0,000614;0,001546;0,000372;0,000093;0,000037;0,000801;0,002793;0,000466;0,000596;0,000186;0,000689;0,000112;0,000056;0,001378;0,000372;0,000037;0,000019;0,000428;0,000410;0,000000;0,000000;0,001327;0,004231;0,006043;0,000766;159;387;107,1093729;12,69;5787,37;14477,81;0,62
2268;8037;901;Herrera Oria;0,000902;0,001403;0,002706;0,000902;0,000501;0,000000;0,002005;0,009723;0,001604;0,001403;0,000200;0,002606;0,000501;0,000200;0,003007;0,001403;0,000100;0,000100;0,001403;0,000702;0,000000;0,000000;0,003284;0,011751;0,016340;0,000910;313;799;80,62356496;12,81;6226,23;15956,13;0,64
2269;8038;901;Herrera Oria;0,000784;0,000549;0,005096;0,001176;0,000314;0,000078;0,001019;0,007449;0,001019;0,002274;0,000470;0,001490;0,000078;0,000000;0,002901;0,000549;0,000157;0,000000;0,000706;0,000470;0,000000;0,000000;0,003905;0,011026;0,011649;0,001345;339;801;97,20751809;13,36;6058,75;14280,03;0,59
2270;8039;901;Herrera Oria;0,000943;0,000674;0,003166;0,000943;0,000337;0,000000;0,001819;0,006803;0,000808;0,002223;0,000539;0,001280;0,000539;0,000269;0,003772;0,001078;0,000000;0,000000;0,001415;0,000539;0,000000;0,000000;0,003937;0,009417;0,013792;0,001467;403;1066;123,9711658;12,52;5977,88;16154,41;0,68
2271;8040;901;Herrera Oria;0,000729;0,001094;0,003584;0,000851;0,000304;0,000122;0,002126;0,006197;0,000608;0,001094;0,000243;0,001701;0,000243;0,000122;0,003645;0,000729;0,000122;0,000000;0,000972;0,000668;0,000000;0,000000;0,002465;0,010135;0,012551;0,000897;237;576;73,22106137;13,32;6061,25;15145,49;0,62
2272;8043;901;Herrera Oria;0,000331;0,000359;0,001353;0,000746;0,000083;0,000083;0,000856;0,003811;0,000331;0,000580;0,000110;0,000856;0,000083;0,000110;0,001878;0,000607;0,000055;0,000028;0,000966;0,000359;0,000000;0,000000;0,001473;0,005641;0,006472;0,000431;143;370;88,35764567;13,20;6448,29;17249,94;0,67
2273;8044;901;Herrera Oria;0,001362;0,001543;0,005538;0,001725;0,000363;0,000091;0,002633;0,015705;0,001906;0,001997;0,000454;0,004630;0,000272;0,000091;0,007807;0,002905;0,000000;0,000000;0,001906;0,001725;0,000000;0,000000;0,005026;0,022285;0,025343;0,002109;580;1498;90,75039018;13,27;5667,70;14970,50;0,66
2274;8045;719;Peñagrande;0,004123;0,003621;0,007643;0,001106;0,000101;0,000000;0,004023;0,008850;0,001207;0,001810;0,000503;0,002213;0,000603;0,000000;0,004526;0,001307;0,000000;0,000000;0,001509;0,000805;0,000000;0,000000;0,003974;0,014835;0,025140;0,005222;68;146;10,81313949;12,85;4510,83;9741,91;0,54
2275;8045;720;Avenida de la Ilustración;0,001815;0,001594;0,003365;0,000487;0,000044;0,000000;0,001771;0,003896;0,000531;0,000797;0,000221;0,000974;0,000266;0,000000;0,001992;0,000576;0,000000;0,000000;0,000664;0,000354;0,000000;0,000000;0,001750;0,006531;0,011068;0,002299;30;64;10,81313949;12,85;4510,83;9741,91;0,54
2276;8045;901;Herrera Oria;0,007143;0,006272;0,013241;0,001916;0,000174;0,000000;0,006969;0,015331;0,002091;0,003136;0,000871;0,003833;0,001045;0,000000;0,007840;0,002265;0,000000;0,000000;0,002613;0,001394;0,000000;0,000000;0,006885;0,025698;0,043551;0,009046;119;253;10,81313949;12,85;4510,83;9741,91;0,54
2277;8045;902;Barrio del Pilar;0,004039;0,003547;0,007488;0,001084;0,000099;0,000000;0,003941;0,008670;0,001182;0,001773;0,000493;0,002168;0,000591;0,000000;0,004434;0,001281;0,000000;0,000000;0,001478;0,000788;0,000000;0,000000;0,003893;0,014533;0,024628;0,005116;67;143;10,81313949;12,85;4510,83;9741,91;0,54
2278;8046;719;Peñagrande;0,002572;0,001955;0,004218;0,000720;0,000514;0,000051;0,005298;0,004012;0,000874;0,000669;0,000051;0,000874;0,000412;0,000257;0,002006;0,000257;0,000051;0,000051;0,001132;0,001029;0,000000;0,000051;0,002864;0,006942;0,017252;0,004536;526;1128;139,2288673;11,85;3955,30;8626,35;0,54
2279;8046;720;Avenida de la Ilustración;0,002193;0,001667;0,003596;0,000614;0,000439;0,000044;0,004517;0,003421;0,000746;0,000570;0,000044;0,000746;0,000351;0,000219;0,001711;0,000219;0,000044;0,000044;0,000965;0,000877;0,000000;0,000044;0,002442;0,005919;0,014709;0,003868;448;962;139,2288673;11,85;3955,30;8626,35;0,54
2280;8047;719;Peñagrande;0,004188;0,002700;0,005070;0,001212;0,000772;0,000000;0,006227;0,005511;0,002094;0,000716;0,000110;0,002149;0,000331;0,000165;0,001929;0,000772;0,000110;0,000000;0,000992;0,000992;0,000000;0,000000;0,003286;0,009081;0,023674;0,005459;654;1354;123,2877658;11,83;3930,51;8396,53;0,53
2281;8047;720;Avenida de la Ilustración;0,004188;0,002700;0,005070;0,001212;0,000772;0,000000;0,006227;0,005511;0,002094;0,000716;0,000110;0,002149;0,000331;0,000165;0,001929;0,000772;0,000110;0,000000;0,000992;0,000992;0,000000;0,000000;0,003286;0,009081;0,023674;0,005459;654;1354;123,2877658;11,83;3930,51;8396,53;0,53
2282;8048;719;Peñagrande;0,003052;0,003003;0,003939;0,000886;0,000738;0,000049;0,004234;0,003889;0,001329;0,000492;0,000049;0,001231;0,000345;0,000098;0,002117;0,000394;0,000000;0,000000;0,000640;0,000591;0,000000;0,000049;0,002477;0,007672;0,016979;0,003920;551;1094;132,6377029;12,13;3972,82;8346,71;0,53
2283;8048;720;Avenida de la Ilustración;0,003052;0,003003;0,003939;0,000886;0,000738;0,000049;0,004234;0,003889;0,001329;0,000492;0,000049;0,001231;0,000345;0,000098;0,002117;0,000394;0,000000;0,000000;0,000640;0,000591;0,000000;0,000049;0,002477;0,007672;0,016979;0,003920;551;1094;132,6377029;12,13;3972,82;8346,71;0,53
2284;8049;719;Peñagrande;0,011825;0,010018;0,009525;0,003942;0,004270;0,001642;0,021679;0,017409;0,010182;0,009854;0,001807;0,010839;0,003285;0,000328;0,008540;0,011168;0,000985;0,000164;0,003613;0,003120;0,000000;0,000000;0,021761;0,023105;0,099331;0,007936;878;2232;49,83968392;10,85;7143,77;18391,04;0,65
2285;8049;720;Avenida de la Ilustración;0,008341;0,007067;0,006719;0,002780;0,003012;0,001159;0,015293;0,012280;0,007183;0,006951;0,001274;0,007646;0,002317;0,000232;0,006024;0,007878;0,000695;0,000116;0,002549;0,002201;0,000000;0,000000;0,015350;0,016298;0,070070;0,005598;619;1574;49,83968392;10,85;7143,77;18391,04;0,65
2286;8050;718;Antonio Machado;0,000755;0,000671;0,001824;0,000461;0,000335;0,000210;0,001635;0,002851;0,000356;0,000797;0,000147;0,000943;0,000189;0,000063;0,001405;0,000461;0,000042;0,000000;0,000713;0,000566;0,000000;0,000000;0,001826;0,004390;0,008208;0,001120;187;469;104,2364581;12,13;4557,64;11745,72;0,65
2287;8050;719;Peñagrande;0,002783;0,002474;0,006726;0,001701;0,001237;0,000773;0,006030;0,010514;0,001314;0,002938;0,000541;0,003479;0,000696;0,000232;0,005179;0,001701;0,000155;0,000000;0,002628;0,002087;0,000000;0,000000;0,006732;0,016188;0,030265;0,004131;688;1729;104,2364581;12,13;4557,64;11745,72;0,65
2288;8051;718;Antonio Machado;0,001500;0,001200;0,003975;0,001575;0,000225;0,000150;0,003075;0,009899;0,001725;0,002025;0,000225;0,002475;0,000750;0,000150;0,003750;0,001950;0,000375;0,000000;0,001425;0,000975;0,000000;0,000000;0,003960;0,013129;0,020334;0,001935;385;967;82,7512959;12,77;5201,30;13193,75;0,63
